Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
oncrasin.1,-0.004980423,0.930971393,0.984590721,-0.004429951,0.938584977,0.987111817,-1.08E-05,0.847136113,2.48E-05,-0.004429951,153.6777826,1.96E-05,305
ONX.0914,0.051484523,0.371023047,0.751386533,0.077747119,0.176365659,0.54105397,3.69E-05,0.655367552,0.002650656,0.077747119,140.6435644,0.006044615,304
oprozomib,0.151052394,0.013836876,0.158920344,0.180242201,0.003235686,0.052058597,0.000133035,0.531526499,0.022816826,0.180242201,109.0277873,0.032487251,265
orantinib,0.126009477,0.03745533,0.26217491,0.136198977,0.024414181,0.210547823,0.000301504,1.278127523,0.015878388,0.136198977,118.3407401,0.018550161,273
oridonin,0.111883419,0.056603118,0.329885227,0.172277704,0.003195649,0.052045062,0.000127485,0.891934814,0.012517899,0.172277683,120.8474582,0.029679607,291
ornithine,0.083312846,0.163687857,0.538359368,0.062685913,0.295028755,0.661302844,0.000206366,1.272938426,0.00694103,0.062685913,132.1612862,0.003929524,281
oseltamivir.phosphate,0.042627718,0.478232001,0.817861407,-0.008077225,0.893155286,0.975105536,8.34E-05,1.269076633,0.001817122,-0.008077225,141.1308115,6.52E-05,279
OSI.027,-0.080835146,0.152995829,0.515487512,-0.06382935,0.259447331,0.635667911,-7.40E-05,0.770663741,0.006534321,-0.06382935,167.5531226,0.004074186,314
OSI.420,-0.071082502,0.219597671,0.596331357,-0.185954066,0.001213705,0.025844782,-0.000153908,0.912280269,0.005052722,-0.185954066,178.486087,0.034578915,300
OSI.930,-0.068373764,0.241702219,0.622802514,0.028036684,0.63151489,0.910753003,-0.00014103,0.935141696,0.004674972,0.028036684,143.8505707,0.000786056,295
osimertinib,-0.415616294,2.49E-13,3.61E-11,-0.374868319,6.12E-11,8.86E-09,-0.000475973,0.905463101,0.172736904,-0.372838725,196.3159377,0.140526256,285
OTS167,0.018673764,0.74169543,0.93102543,0.055677104,0.32539631,0.704522158,1.74E-05,0.424021037,0.000348709,0.055677104,148.7308561,0.00309994,314
OTX015,-0.009055533,0.885806437,0.976116207,0.070349873,0.263974311,0.640178771,-4.24E-05,1.015324023,8.20E-05,0.070349873,118.5303912,0.004949105,254
ouabain,0.020620578,0.73780371,0.93043099,-0.035894166,0.559996294,0.876101333,2.07E-05,0.556600165,0.000425208,-0.035894166,138.2918712,0.001288391,266
oxaliplatin,0.064934803,0.2646256,0.654143061,0.130568335,0.024428201,0.210547823,0.000148981,0.911026894,0.004216529,0.130568335,129.545318,0.01704809,297
oxazepam,0.05960275,0.329214636,0.717311815,0.107885339,0.076780298,0.388733817,0.000163588,0.989433459,0.003552488,0.107885339,120.8815366,0.011639246,270
oxcarbazepine,0.135204963,0.026881999,0.228971378,0.141508946,0.02047941,0.191813078,0.00034789,1.362437828,0.018280382,0.141508946,115.4670468,0.020024782,268
oxibendazole,-0.004084105,0.943091659,0.985806681,-0.014056909,0.805909206,0.950744374,-4.73E-06,0.829100031,1.67E-05,-0.014056909,156.6717924,0.000197597,308
oxiperomide,-0.036037576,0.548158749,0.838540283,-0.016553783,0.782718953,0.945568279,-5.98E-05,0.913393005,0.001298707,-0.016553783,142.8258065,0.000274028,280
oxiracetam,0.063891501,0.266769781,0.655827916,0.114704124,0.045684595,0.307264351,8.95E-05,0.90757045,0.004082124,0.114704124,135.0076212,0.013157036,304
oxonic.acid,-0.007931241,0.897171591,0.976116207,0.037777571,0.538043291,0.860869266,-1.95E-05,1.332689091,6.29E-05,0.037777571,129.4189167,0.001427145,268
oxprenolol,0.175653752,0.002223634,0.051390443,0.258553607,5.50E-06,0.000306554,0.000328161,0.956092955,0.030854241,0.258553607,111.9584053,0.066849968,301
oxymetazoline,0.010678401,0.855575942,0.971128766,0.052655809,0.369136148,0.739293419,2.72E-05,1.204075941,0.000114028,0.052655809,139.2595961,0.002772634,293
oxyphencyclimine,-0.143549146,0.012083541,0.147033343,-0.109907967,0.055188259,0.331587549,-0.000299916,0.843093948,0.020606357,-0.109907967,169.8159189,0.012079761,305
oxyquinoline,0.014173247,0.804963732,0.959281667,0.009818057,0.864186754,0.970032883,1.36E-05,0.970225631,0.000200881,0.009818057,151.9929283,9.64E-05,306
P22077,0.039299619,0.499877798,0.829121479,0.037164223,0.523476134,0.851678024,0.000136613,1.210985464,0.00154446,0.037164223,143.4625307,0.00138118,297
P276.00,-0.132183082,0.020725156,0.198741891,-0.088774992,0.121229494,0.458196072,-0.000165833,0.764238281,0.017472367,-0.088772947,167.1266474,0.007880999,306
P5091,-0.098172096,0.088020878,0.402063819,-0.061623655,0.284952808,0.650807045,-0.000171944,0.947624761,0.009637761,-0.061623655,161.3667956,0.003797475,303
PAC.1,0.132458181,0.021307763,0.200348315,0.096180393,0.095241199,0.414141911,0.000383729,1.133492363,0.01754517,0.096180393,136.9286704,0.009250668,302
paclitaxel,-0.152015103,0.009038321,0.123315048,-0.116561412,0.045835014,0.307264351,-0.000342412,0.753779243,0.023108591,-0.116113205,164.6266978,0.013586563,294
pacritinib,-0.048145825,0.403667164,0.767073561,-0.047023664,0.414726636,0.778828332,-3.06E-05,0.857611521,0.002318021,-0.047023664,159.1475969,0.002211225,303
palbociclib,0.072685364,0.215582918,0.59121982,0.092400037,0.115133629,0.448980128,8.56E-05,0.90363978,0.005283162,0.09094375,133.1767406,0.008537767,292
paliperidone,0.121334994,0.037264845,0.26217491,0.136867445,0.018679134,0.183995822,0.000296657,1.061834284,0.014722181,0.136867445,127.7436181,0.018732698,295
palmatine.chloride,0.118151967,0.044019402,0.2897277,0.110221623,0.06039856,0.344319352,0.000363498,1.254865532,0.013959887,0.110221623,129.9076431,0.012148806,291
palmitoylethanolamide,0.076613203,0.21123089,0.587454401,0.053706656,0.381172254,0.754012873,0.000156117,1.27976196,0.005869583,0.053706656,127.2764548,0.002884405,268
palomid.529,0.009054147,0.882055396,0.976116207,0.02521284,0.679457968,0.917608855,2.20E-05,1.187891986,8.20E-05,0.02521284,132.5710537,0.000635687,271
panobinostat,0.017343875,0.771434031,0.94934339,0.057777705,0.332805295,0.706760056,3.26E-05,0.60182561,0.00030081,0.057776022,133.7958048,0.003338263,283
papaverine,-0.144859784,0.016217703,0.170525407,-0.099062924,0.101145677,0.429513652,-0.000226204,0.914546605,0.020984357,-0.099062924,151.6706835,0.009813463,275
parachlorophenol,-0.001129434,0.985852257,0.997563989,-0.053494753,0.400635088,0.765896297,-2.95E-06,1.334302686,1.28E-06,-0.053494753,131.6868442,0.002861689,249
parbendazole,-0.106552103,0.063534665,0.337616106,-0.065014224,0.258439216,0.635348022,-0.000129651,0.652273049,0.011353351,-0.065014224,162.4146691,0.004226849,304
pardoprunox,-0.063399845,0.268104619,0.657992352,-0.095764809,0.093945664,0.411750604,-0.000106948,0.814193778,0.00401954,-0.095764809,168.7477805,0.009170899,307
paricalcitol,-0.082463471,0.225273196,0.600728522,-0.114740579,0.091033592,0.410085668,-0.00019004,1.002076791,0.006800224,-0.114740579,122.0640933,0.0131654,218
parthenolide,-0.040960859,0.50917917,0.829417325,-0.030758211,0.620175324,0.904056111,-3.12E-05,0.851699373,0.001677792,-0.030758211,135.5447047,0.000946068,262
parthenolide....,-0.036861467,0.524073911,0.829417325,0.030499659,0.59814479,0.897627285,-4.68E-05,0.945965816,0.001358768,0.030499659,146.3945515,0.000930229,301
pazopanib,0.136593529,0.022732874,0.207101844,0.130289039,0.029868485,0.238947877,0.000122671,0.922992322,0.018657792,0.129414577,121.4466665,0.016975234,278
PCI.24781,0.043341012,0.447032316,0.794535028,0.072780389,0.201267162,0.567810931,3.26E-05,0.732575567,0.001878443,0.072780389,144.1826495,0.005296985,310
PD.0325901,-0.090857067,0.113304847,0.462156107,-0.055077907,0.337723736,0.709759027,-0.000251894,0.718768462,0.008255007,-0.055077907,161.4269198,0.003033576,305
PD.153035,-0.209062481,0.000306943,0.010582216,-0.227691919,8.17E-05,0.003197606,-0.000619021,0.99008508,0.043707121,-0.227691919,181.0845581,0.05184361,294
PD.168393,-0.249815573,7.71E-06,0.00048529,-0.331197277,1.90E-09,1.72E-07,-0.000342874,0.853859364,0.06240782,-0.331197277,208.9979725,0.109691636,313
PD.173074,0.012592353,0.830919552,0.96507188,0.030453025,0.605521742,0.901120859,3.69E-05,1.031800454,0.000158567,0.030453025,141.0690848,0.000927387,290
PD.184352,-0.043531749,0.448009415,0.794535028,-0.016382972,0.775313783,0.942791104,-0.000133224,1.032173874,0.001895013,-0.016382972,156.0147862,0.000268402,306
PD.198306,0.001205867,0.983129414,0.996525294,0.000388913,0.994558577,0.999209036,2.17E-06,0.926944767,1.45E-06,0.000388913,155.439524,1.51E-07,310
PD.318088,-0.081970299,0.152592393,0.515487512,-0.017191703,0.764540781,0.939465602,-0.000241751,0.895630712,0.00671913,-0.017191703,156.1389264,0.000295555,306
PD.407824,-0.017943739,0.762130731,0.94564293,0.009043294,0.878762909,0.974052596,-2.96E-05,0.916452441,0.000321978,0.009043294,142.6977656,8.18E-05,287
PD.98059,-0.038537744,0.598549669,0.861530736,-0.02218134,0.761922399,0.939140769,-9.78E-05,1.240957407,0.001485158,-0.02218134,97.10722729,0.000492012,189
pelitinib,-0.376694594,1.84E-10,1.77E-08,-0.300658708,5.29E-07,3.48E-05,-0.000623673,0.878399642,0.141898817,-0.29582425,174.2883616,0.090395659,268
penfluridol,-0.043603687,0.446511428,0.794535028,0.001133056,0.984225439,0.995917845,-3.73E-05,0.743281058,0.001901281,0.001133056,153.8255094,1.28E-06,307
penicillamine..D.,0.041681276,0.488852383,0.824409649,0.026131465,0.664426755,0.915981652,7.27E-05,1.023455889,0.001737329,0.026131465,135.8546607,0.000682853,278
pentagastrin,-0.046976923,0.448947859,0.794535028,-0.045098587,0.467309332,0.815626799,-0.000106511,0.884215709,0.002206831,-0.045098587,137.4304642,0.002033883,262
pentamidine,-0.009347704,0.878937275,0.976116207,0.098962811,0.105988672,0.430380035,-2.01E-05,0.913320391,8.74E-05,0.098962811,121.1895019,0.009793638,268
pentostatin,0.206937809,0.000566517,0.018229245,0.213896177,0.000362774,0.010391267,0.000331263,1.149156994,0.042823257,0.213896177,108.0892757,0.045751574,274
pepstatin,-0.025367532,0.682751153,0.906611937,-0.019580565,0.752417024,0.935015576,-4.88E-05,0.946805001,0.000643512,-0.019580565,134.0748443,0.000383399,262
peruvoside,0.020631077,0.728742416,0.927257485,0.067046815,0.259245606,0.635667911,2.18E-05,0.603589301,0.000425641,0.067046815,133.4123054,0.004495275,285
PETCM,-0.088856303,0.131140261,0.491518591,-0.075356261,0.200703942,0.567810931,-0.000210062,1.010234115,0.007895443,-0.075356261,156.464336,0.005678566,290
pevonedistat,0.037440434,0.529745184,0.830163448,0.036937289,0.535294322,0.860869266,7.50E-05,0.815159747,0.001401786,0.03659562,137.2851242,0.001364363,284
PF.03758309,-0.156699763,0.02005184,0.19370836,-0.078592157,0.24569646,0.622236442,-0.000318211,0.502864007,0.024554816,-0.078592157,119.1844334,0.006176727,220
PF.03814735,0.021925239,0.706216016,0.909849235,0.012491189,0.829975115,0.959037289,5.62E-05,0.852905099,0.000480716,0.012491189,147.6325673,0.00015603,298
PF.04136309,0.103603558,0.08409537,0.39407798,0.081893379,0.172554953,0.537143113,0.00022782,1.101483011,0.010733697,0.081893379,128.5349269,0.006706526,279
PF.04217903,-0.095049469,0.104438106,0.438218648,-0.115550049,0.048147157,0.315461918,-0.000259019,1.211508306,0.009034401,-0.115550049,163.9858572,0.013351814,293
PF.04457845,-0.042108261,0.462270832,0.809364251,-0.051245491,0.370883943,0.741131262,-6.58E-05,0.962203074,0.001773106,-0.051245491,161.8918056,0.0026261,307
PF.04691502,-0.008150388,0.888761712,0.976116207,-0.02704993,0.642440551,0.912013645,-6.64E-06,0.663979242,6.64E-05,-0.02704993,153.0304395,0.000731699,297
PF.05212384,-0.105271968,0.062439128,0.336103559,-0.075247999,0.18352936,0.549274876,-0.000101537,0.632135204,0.011082187,-0.075247999,169.3515598,0.005662261,314
PF.3845,0.087126092,0.144462266,0.509600425,0.08792184,0.140817306,0.49976338,0.000241005,1.294664076,0.007590956,0.08792184,129.0590596,0.00773025,282
PF.477736,0.073109511,0.209001699,0.587454401,0.101167672,0.081752268,0.39501471,0.000158511,0.66608376,0.005345001,0.101167672,133.9260169,0.010234898,297
PF.4981517,-0.032297183,0.584505665,0.855344866,-0.024870242,0.673735434,0.917608855,-8.50E-05,1.056928103,0.001043108,-0.024870242,148.6061851,0.000618529,289
PF.562271,-0.096959628,0.09203454,0.411314856,-0.06431718,0.264383222,0.640178771,-0.000113372,0.869230067,0.009401169,-0.06431718,161.7762114,0.0041367,303
PF.573228,0.072339163,0.209246064,0.587454401,0.099725989,0.083083667,0.397046697,0.000222847,1.076978931,0.005232954,0.099725989,136.8416497,0.009945273,303
PFI.1,0.127002198,0.028643734,0.236851459,0.160162316,0.0056674,0.075288025,0.000167296,0.842055915,0.016129558,0.160162298,125.1358176,0.025651967,297
PFK.015,0.015703802,0.807971347,0.959755956,-0.03328435,0.606381901,0.901120859,1.92E-05,0.87067474,0.000246609,-0.03328435,125.5440486,0.001107848,242
PHA.665752,0.043032778,0.463074411,0.809364251,0.04218743,0.471915453,0.815626799,6.19E-05,0.852367948,0.00185182,0.04218743,140.7984478,0.001779779,293
PHA.680632,-0.040658852,0.489635565,0.824409649,-0.048297776,0.411742318,0.775641299,-4.22E-05,0.784642147,0.001653142,-0.048297776,153.0514753,0.002332675,291
PHA.767491,-0.018585268,0.747705793,0.935936557,0.003695635,0.949004329,0.989054056,-2.44E-05,0.907217775,0.000345412,0.003695635,150.9401113,1.37E-05,302
PHA.793887,-0.038687186,0.495262292,0.825247179,-0.004768069,0.93304154,0.984918878,-0.000136178,0.829296728,0.001496698,-0.004768069,157.7485869,2.27E-05,313
PHA.848125,-0.120480999,0.035758924,0.261708778,-0.0948558,0.098783889,0.424448281,-0.000160262,0.834210015,0.014515671,-0.09483786,166.9627736,0.008997623,304
phenazone,-0.036934897,0.553254734,0.841546533,-0.029631754,0.634359427,0.910950829,-9.28E-05,1.08802014,0.001364187,-0.029631754,134.3669439,0.000878041,260
phenelzine,0.081321719,0.191171596,0.564166567,0.037253396,0.549835775,0.870593554,0.000234138,1.290943295,0.006613222,0.037253396,125.6384318,0.001387816,260
pheniramine,0.012333879,0.831525621,0.96507188,-0.00321648,0.955757148,0.989940164,2.82E-05,0.96003784,0.000152125,-0.00321648,150.9840803,1.03E-05,300
phenylbutazone,-0.018768156,0.762819733,0.945687477,0.011172306,0.857440394,0.969222241,-4.94E-05,1.006550594,0.000352244,0.011172306,129.5364279,0.00012482,261
phenylmercuric.acetate,0.164275263,0.003958081,0.078510968,0.217921091,0.000121666,0.004517245,0.000137497,0.803857364,0.026986362,0.217921068,120.049116,0.047489602,306
phlorizin,-0.126991208,0.033985849,0.260378353,-0.104896728,0.080276679,0.39501471,-0.000281044,1.030732984,0.016126767,-0.104896728,154.6855419,0.011003323,279
PI.103,0.039265783,0.498072631,0.827462303,0.065013611,0.261626198,0.638844409,4.38E-05,0.91632707,0.001541802,0.065013611,140.7154515,0.00422677,300
PI.828,-0.032218675,0.590038451,0.858669022,0.003853562,0.948631731,0.989054056,-6.28E-05,0.985284899,0.001038043,0.003853562,140.954721,1.48E-05,282
PI3K.IN.2,-0.085222785,0.133718646,0.495122772,-0.064010277,0.260401566,0.636928153,-9.55E-05,0.703556327,0.007262923,-0.064010277,165.9856032,0.004097316,311
pibenzimol,0.162401962,0.004948141,0.086324193,0.181863301,0.001618324,0.032061652,0.000430439,1.143453053,0.026374397,0.181863301,122.3114365,0.03307426,298
picolinic.acid,0.005359474,0.928476421,0.984590721,0.00420015,0.943919031,0.987111817,1.34E-05,1.18585015,2.87E-05,0.00420015,141.4035787,1.76E-05,283
PIK.75,-0.033562649,0.558636104,0.844368557,-0.091959706,0.108393102,0.431190143,-1.92E-05,0.580420618,0.001126451,-0.091959706,167.6158149,0.008456588,306
pilaralisib,-0.030424133,0.601510269,0.864074276,-0.022037901,0.705253286,0.921444562,-5.87E-05,0.999447998,0.000925628,-0.022037901,152.2836473,0.000485669,297
pilocarpine,-0.009810873,0.877088318,0.976116207,0.026349459,0.677818105,0.917608855,-3.45E-05,1.389513617,9.63E-05,0.026349459,122.6799681,0.000694294,251
pindolol,0.03026708,0.617896898,0.871946402,-0.016139481,0.790276232,0.947329567,7.63E-05,1.143905908,0.000916096,-0.016139481,139.7191786,0.000260483,274
piperacetazine,-0.008574682,0.889506725,0.976116207,0.001276132,0.98350433,0.995917845,-2.96E-05,1.155309134,7.35E-05,0.001276132,132.8302744,1.63E-06,265
piperazine,-0.087029753,0.15773622,0.526271998,-0.082470757,0.180746107,0.546389068,-0.00020899,1.066232368,0.007574178,-0.082470757,143.9686106,0.006801426,265
piperine,-0.064715451,0.272005182,0.658634622,-0.057463064,0.329490632,0.706760056,-0.000125386,1.079343831,0.00418809,-0.057463064,153.8608758,0.003302004,290
pirenperone,-1.30E-05,0.999818557,0.999818557,0.026185934,0.646579041,0.912311091,-1.41E-08,0.741582455,1.69E-10,0.026185934,150.9411802,0.000685703,309
piretanide,-0.000471812,0.993661575,0.999818557,0.011909785,0.84106002,0.965785019,-9.82E-07,1.137998644,2.23E-07,0.011909785,141.7909459,0.000141843,286
piroxicam,0.087583374,0.149703532,0.514779635,0.113409003,0.061789159,0.349494929,0.000187098,1.213292584,0.007670847,0.113409003,121.0196712,0.012861602,272
pitavastatin,0.16690819,0.01317663,0.156391479,0.195286905,0.003636038,0.055302375,0.000469548,0.87971053,0.027858344,0.195286905,88.92079701,0.038136975,220
PJ.34,0.08326333,0.16094373,0.534021162,0.063046442,0.28881517,0.654671366,0.000193094,1.085383739,0.006932782,0.063046442,133.9843588,0.003974854,285
PKI.179,0.048553101,0.39580356,0.762780533,0.062174283,0.276696543,0.641088591,4.51E-05,0.651029862,0.002357404,0.062174283,144.8940734,0.003865641,308
plinabulin,0.006296558,0.911937537,0.982237506,0.042058755,0.459873826,0.81009404,6.20E-06,0.500179782,3.96E-05,0.042058755,149.4388341,0.001768939,311
PLX.4720,0.015551903,0.785060891,0.953105598,0.079895229,0.160538707,0.525896931,2.52E-05,0.884020642,0.000241862,0.079895229,143.0762919,0.006383248,310
podophyllotoxin,-0.011459193,0.840481257,0.966969664,0.000900002,0.98738772,0.998320883,-1.25E-05,0.515156082,0.000131313,0.000900002,155.8595996,8.10E-07,311
polydatin,-0.089528971,0.12241408,0.477777866,-0.046714552,0.420920028,0.782403337,-0.0001281,0.879524733,0.008015437,-0.046714552,157.0071828,0.002182249,299
pomalidomide,-0.01017421,0.866133907,0.976106648,0.016050697,0.790280816,0.947329567,-2.35E-05,1.427890195,0.000103515,0.016050697,136.7689531,0.000257625,277
ponatinib,0.002063518,0.972283511,0.99124103,0.02662898,0.653832631,0.912311091,2.62E-06,0.862490256,4.26E-06,0.026565989,139.6877806,0.000709103,286
posaconazole,0.093022782,0.110239508,0.453485251,0.078263626,0.179316789,0.545062396,0.00018578,1.049241646,0.008653238,0.078263626,136.8778516,0.006125195,296
poziotinib,-0.527092293,7.52E-22,1.09E-18,-0.497605073,2.68E-19,3.88E-16,-0.001230891,0.869708372,0.277826285,-0.474225902,211.551417,0.247610809,286
PP.1,0.000655316,0.991057781,0.999818557,0.011217946,0.847849859,0.967688499,2.23E-06,1.078408661,4.29E-07,0.011217946,146.339744,0.000125842,295
PP.121,-0.095700253,0.09416845,0.414455669,-0.107304811,0.060396498,0.344319352,-8.85E-05,0.599243013,0.009158539,-0.107304811,170.5249409,0.011514323,307
