pert_iname,norm_cs,moa
MPEP,0.1994,Glutamate receptor antagonist
Mps1-IN-1,0.28304,Monopolar spindle 1 kinase inhibitor
MR-16728,0.585185714,Acetylcholine receptor agonist|Acetylcholine release enhancer
MRE-269,0.90425,Prostanoid receptor agonist
MRS-1220,-0.1789125,Adenosine receptor antagonist
MRS-1334,0.175616667,Adenosine receptor antagonist
MRS-1754,-0.1711,Adenosine receptor antagonist
MST-312,0.00045,Telomerase inhibitor
MT-21,-0.026414286,Caspase activator
mubritinib,0.38808,Receptor tyrosine protein kinase inhibitor
mupirocin,-0.302016667,Isoleucyl-tRNA synthetase inhibitor
MW-STK33-3B,0.904,Potassium channel activator
MY-5445,0.15985,Phosphodiesterase inhibitor|Platelet aggregation inhibitor
mycophenolate-mofetil,0.465988889,Inosine monophosphate dehydrogenase inhibitor|Dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Inositol monophosphatase inhibitor
myricetin,-0.1149625,Androgen receptor agonist|Cytochrome P450 inhibitor
myricitrin,-1.2962,Protein kinase inhibitor
myriocin,0.321654545,Serine palmitoyltransferase inhibitor
N-6022,0.8442,Alcohol dehydrogenase inhibitor
N-benzylnaltrindole,1.1165,Opioid receptor antagonist
N-formylmethionylalanine,0.1765,Macrophage activator
N-methylquipazine,0.1305,Serotonin receptor agonist
N-MPPP,0.57115,Opioid receptor agonist
N20C,0.173828571,Glutamate receptor antagonist
nabumetone,0.2984,Cyclooxygenase inhibitor
nadide,0,Electron acceptor
nadifloxacin,-1.0929,Bacterial DNA Gyrase inhibitor
nadolol,0.108642857,Adrenergic receptor antagonist
nafadotride,0.3823375,Dopamine receptor antagonist
nafamostat,-0.258975,Serine protease inhibitor
nafcillin,-0.027985714,Bacterial cell wall synthesis inhibitor
nafcilline,0.0723,Bacterial cell wall synthesis inhibitor
naftidrofuryl,-0.156278571,Adrenergic receptor antagonist
naftifine,0.039,Fungal squalene epoxidase inhibitor
naftopidil,0.1162,Adrenergic receptor antagonist
nalbuphine,0.259025,Opioid receptor agonist|Opioid receptor antagonist
nalidixic-acid,-0.85945,Bacterial DNA inhibitor
nalmefene,1.15475,Opioid receptor antagonist
naloxone,-0.164488889,Opioid receptor antagonist
naloxone-benzoylhydrazone,-0.55355,Opioid receptor antagonist
naltrexone,-0.060214286,Opioid receptor antagonist
naltriben,-0.50525,Opioid receptor antagonist
naltrindole,-0.0327,Opioid receptor antagonist
NAN-190,0.098025,Serotonin receptor agonist
nandrolone,0.2703,Imidazoline receptor agonist
naphazoline,0.176425,Adrenergic receptor agonist
naproxen,0.05296,Cyclooxygenase inhibitor
naproxol,-0.2835,Anti-inflammatory
narciclasine,-0.60751,LIM kinase activator|Rho associated kinase activator
naringenin,-0.183428571,Aromatase inhibitor|TRPV antagonist
naringin,0.272016667,Cytochrome P450 inhibitor
narlaprevir,0.218828571,HCV inhibitor
NAS-181,-0.331828571,Serotonin receptor antagonist
nateglinide,-0.120976471,Insulin secretagogue
navitoclax,0.060853333,BCL inhibitor
NBI-27914,-0.3266,CRF receptor antagonist
NBQX,-1.2017,Glutamate receptor antagonist
NCH-51,1.215028571,HDAC inhibitor
NCS-382,-0.0683,GABA receptor antagonist
nebivolol,0,Adrenergic receptor antagonist
necrostatin-1,-0.06583125,RIPK inhibitor
nefazodone,0.1655125,Serotonin receptor antagonist|Adrenergic receptor antagonist|Norepinephrine reuptake inhibitor|Serotonin reuptake inhibitor
nefiracetam,-0.05848,Acetylcholine receptor agonist|GABA receptor agonist
nefopam,-0.3172,Cyclooxygenase inhibitor
nelarabine,0.004075,DNA inhibitor|T cell inhibitor
nelfinavir,-0.18118,HIV inhibitor
nemonapride,0.29289,Dopamine receptor antagonist
neomycin,0,Bacterial 30S ribosomal subunit inhibitor
neostigmine,0.184016667,Acetylcholinesterase inhibitor
nepafenac,-0.574,Cyclooxygenase inhibitor
neratinib,1.229804762,EGFR inhibitor
nerol,0,Polyamine biosynthesis inhibitor
nesbuvir,0.219725,RNA polymerase inhibitor
netupitant,0,Tachykinin antagonist
neurodazine,-0.292333333,Neurogenesis of non-pluripotent C2C12 myoblast inducer
nevirapine,0.5299,Reverse transcriptase inhibitor
NF-449,-0.176844444,Purinergic receptor antagonist
NGB-2904,0.073085714,Dopamine receptor antagonist
NH-125,0,Eukaryotic translation initiation factor inhibitor
niacin,-0.143516667,NADPH inhibitor|Vitamin B
nialamide,0.66146,Monoamine oxidase inhibitor
nicaraven,0.058366667,Free radical scavenger
nicardipine,-0.135184615,Calcium channel blocker
nicergoline,-0.02686,Adrenergic receptor antagonist
niclosamide,0.409564286,DNA inhibitor|STAT inhibitor
nicorandil,-0.8338,Nitric oxide donor|Potassium channel activator
nicotinamide,-0.30975,Protein synthesis stimulant
nicotine,-0.365357143,Acetylcholine receptor agonist
nifedipine,-0.37470625,Calcium channel blocker
nifekalant,-0.379857143,Potassium channel antagonist
nifenazone,-1.0469,Analgesic
niflumic-acid,0.17695,Cyclooxygenase inhibitor
nifurtimox,-0.3654375,DNA inhibitor
niguldipine,0.458711765,Adrenergic receptor antagonist|Calcium channel blocker
nikethamide,-0.099666667,Immunostimulant
nikkomycin,0.516466667,Chitin inhibitor
nilotinib,-0.239266667,Bcr-Abl inhibitor|Abl inhibitor
nilutamide,-0.068685714,Androgen receptor antagonist
nimesulide,0.089766667,Cyclooxygenase inhibitor
nimetazepam,-0.52306,GABA receptor agonist
nimodipine,-0.18846,Calcium channel blocker
nintedanib,0.27746,FGFR inhibitor|PDGFR inhibitor|VEGFR inhibitor
niridazole,-0.28835,Phosphofructokinase inhibitor
nisoldipine,0.395,Calcium channel blocker
nisoxetine,-0.2162,Norepinephrine inhibitor
nitazoxanide,0.57714,Antiprotozoal
nitisinone,-0.40535,Hydroxyphenylpyruvate dioxygenase inhibitor
nitrazepam,0.2202,Benzodiazepine receptor agonist
nitrendipine,0.044007143,Calcium channel blocker
nitrocaramiphen,0.008625,Cholinergic receptor antagonist
nitrofural,0.381371429,Bacterial DNA inhibitor
nitrofurantoin,0,DNA inhibitor
nizatidine,-0.095083333,Histamine receptor antagonist
nizofenone,0.541457143,Ion channel antagonist
NM-PP1,0.366983333,Mutant kinase inhibitor
NMS-1286937,0.120544444,PLK inhibitor
NNC-05-2090,0.5562,GAT inhibitor|GABA uptake inhibitor
NNC-55-0396,0.305185714,Calcium channel blocker
NNC-63-0532,-1.02275,Opioid receptor agonist
NNC-711,0.13315,GAT inhibitor
NO-ASA,-0.8625,Cyclooxygenase inhibitor
nobiletin,-0.207466667,MEK inhibitor
nocodazole,-0.5824875,Tubulin inhibitor
nomegestrol-acetate,-0.17255,Progesterone receptor agonist
nomifensine,-0.106333333,Dopamine receptor antagonist|Noradrenaline uptake inhibitor
nomilin,-0.641566667,HSP inhibitor
nonoxynol-9,0.7984,Membrane integrity inhibitor
norcyclobenzaprine,0.127525,Adrenergic receptor agonist|Serotonin receptor antagonist
noreleagnine,-0.1273375,Monoamine oxidase inhibitor|Serotonin receptor agonist
norethindrone,-0.1543,Progesterone receptor agonist
norethynodrel,0,Progestogen hormone
noretynodrel,0.189244444,Progestogen hormone
norfloxacin,0.315233333,Bacterial DNA Gyrase inhibitor
norgestrel,-0.110014286,Progesterone receptor agonist
norketamine,-0.200716667,Glutamate receptor antagonist
nornicotine,-0.4525,Acetylcholine receptor agonist
nortriptyline,0.924322222,Tricyclic antidepressant
noscapine,-0.409133333,Bradykinin receptor antagonist|Tubulin inhibitor
novobiocin,-0.432342857,Bacterial DNA inhibitor
NPI-2358,0.163342857,Tubulin inhibitor
NS-1619,0.34634,Calcium channel activator
NS-3694,-0.1888,Glutamate receptor antagonist
NSC-119889,-0.019783333,Protein synthesis inhibitor
NSC-23766,-0.029038462,Ras GTPase inhibitor
NSC-3852,0,HDAC inhibitor
NSC-405020,-0.84545,Matrix metalloprotease inhibitor
NSC-4644,0.059654545,ACAT inhibitor|Sterol regulatory element binding protein (SREBP) inhibitor
NSC-632839,0,Ubiquitin specific protease inhibitor
NSC-663284,-0.26545,CDC inhibitor
NSC-693868,-0.135771429,CDK inhibitor|GSK inhibitor
NSC-697923,-0.54925,Ubiquitin-conjugating enzyme inhibitor
NSC-94258,0.1753,Carcinogen
NSC-95397,0.013390909,CDC inhibitor
NSI-189,0.58174,Neurotrophic agent
nTZDpa,0.111857143,PPAR receptor agonist
NU-1025,0.237407692,PARP inhibitor|DNA dependent protein kinase inhibitor
NU-6027,0,CDK inhibitor
NU-7026,0.017429412,DNA inhibitor|MTOR inhibitor|PI3K inhibitor
NU-7441,0.837825,P-glycoprotein inhibitor|DNA dependent protein kinase inhibitor
nutlin-3,0.099717391,MDM inhibitor
NVP-ADW742,1.1548,IGF-1 inhibitor
NVP-AEW541,1.14355,IGF-1 inhibitor
NVP-AUY922,0.312407143,HSP inhibitor
NVP-BEZ235,0.493412,MTOR inhibitor|PI3K inhibitor
NVP-BGJ398,-0.173442857,FGFR inhibitor
NVP-BHG712,0.421476923,Ephrin inhibitor
NVP-BSK805,1.0957,JAK inhibitor
NVP-DPP728,0.229588889,Dipeptidyl peptidase inhibitor
NVP-TAE226,0.742806667,Protein tyrosine kinase inhibitor
NVP-TAE684,0.24169,ALK inhibitor
NXY-059,0.010285714,Free radical scavenger
O-1918,0.412744444,Cannabinoid receptor antagonist
O-2050,0.237744444,Cannabinoid receptor antagonist
O-3M3FBS,-0.184183333,Phospholipase activator
O6-benzylguanine,-0.274355556,O6-alkylguanine-DNA alkyltransferase inhibitor
OBAA,0.425585714,Phospholipase inhibitor
obatoclax,-0.095342857,BCL inhibitor
ochratoxin-a,0.133885714,Phenylalanyl tRNA synthetase inhibitor
OCO-1112,-0.5471,Cholesterol inhibitor
octopamine,0,Trace amine associated receptor agonist
odanacatib,0.443475,Cathepsin inhibitor
ODQ,0.4523,Guanylyl cyclase inhibitor
ofloxacin,-0.11378,Bacterial DNA inhibitor
OG-L002,0.09515,Histone lysine demethylase inhibitor
oglemilast,-0.2395,Phosphodiesterase inhibitor
olanzapine,-0.2039,Dopamine receptor antagonist|Serotonin receptor antagonist
olaparib,0.26052,PARP inhibitor
oleoylethanolamide,0.23445,Cannabinoid receptor agonist|Glucose dependent insulinotropic receptor agonist|Potassium channel blocker|PPAR receptor agonist
oleylethanolamide,-0.251671429,Cannabinoid receptor agonist|Glucose dependent insulinotropic receptor agonist|Potassium channel blocker
oligomycin-a,-0.180192308,ATP synthase inhibitor|ATPase inhibitor
oligomycin-c,0.137425,ATP synthase inhibitor|ATPase inhibitor
olmesartan,0.524966667,Angiotensin receptor antagonist
olmesartan-medoxomil,-0.320618182,Angiotensin receptor antagonist
olomoucine,-0.26045,CDK inhibitor
olopatadine,0.515585714,Histamine receptor antagonist
olprinone,0.0231,Phosphodiesterase inhibitor
OM-137,0.161014286,Aurora kinase inhibitor
OMDM-2,0.10525,FAAH inhibitor
omecamtiv-mecarbil,0,Cardiac myosin activator|Unidentified pharmacological activity
omeprazole,0.169109091,Proton pump inhibitor
ON-01910,-0.424342857,PLK inhibitor
oncrasin-1,0.2095,Apoptosis stimulant
ondansetron,-0.2268125,Serotonin receptor antagonist
ONO-4059,0.057177778,BTK inhibitor
ONX-0914,0,Proteasome inhibitor
oprozomib,0.38232,Proteasome inhibitor
orantinib,-0.021464706,PDGFR inhibitor|FGFR inhibitor|VEGFR inhibitor
orciprenaline,0.19402,Adrenergic receptor agonist
ORE-1001,0.24492,ACE inhibitor
ORG-9768,-0.203425,Adrenergic receptor antagonist
orlistat,0,Lipase inhibitor
ormetoprim,-0.51005,Bacterial antifolate
ornidazole,-0.109366667,Antiprotozoal
orphenadrine,0.3097,Acetylcholine receptor antagonist
orteronel,-0.1843,Androgen receptor antagonist|Cytochrome P450 inhibitor
oseltamivir-carboxylate,0.317433333,Neuraminidase inhibitor
OSI-027,0.22422,MTOR inhibitor
OSI-930,-0.003314286,KIT inhibitor|VEGFR inhibitor
ostarine,-0.5175,Androgen receptor antagonist
osthol,-0.394285714,Calcium channel blocker
otamixaban,0.130585714,Coagulation factor inhibitor
otenzepad,-0.500525,Acetylcholine receptor antagonist
otilonium,-0.1725,Acetylcholine receptor antagonist
OTS-167,0.425577778,Maternal embryonic leucine zipper kinase inhibitor
OTX-015,0.616615385,Bromodomain inhibitor
ouabain,-1.31165,Na/K-ATPase inhibitor
oxacillin,0.7847,Bacterial cell wall synthesis inhibitor
oxalomalic-acid,-0.38866,Isocitrate dehydrogenase inhibitor
oxamflatin,0,HDAC inhibitor
oxandrolone,0.2290875,Androgen receptor agonist
oxantel,-0.29386,Anthelmintic
oxaprozin,-0.02136,Cyclooxygenase inhibitor
oxatomide,0.001266667,Histamine receptor antagonist
oxcarbazepine,1.05335,Sodium channel inhibitor
oxetacaine,1.02485,Anesthetic - local
oxfendazole,-0.360616667,Anthelmintic
oxibendazole,-0.301783333,Tubulin inhibitor
oxiconazole,0.06175,Bacterial cell wall synthesis inhibitor
oxindole-I,0.320933333,VEGFR inhibitor
oxiperomide,0.416772727,Dopamine receptor antagonist
oxolamine,0,Antitussive
oxolinic-acid,-0.29395,Bacterial DNA inhibitor
oxotremorine-sesquifumarate,-0.47014,Cholinergic receptor agonist
oxprenolol,0.139166667,Adrenergic receptor antagonist
oxybenzone,-0.331091667,Lipase inhibitor
oxybuprocaine,-0.1915,Anesthetic - local
oxybutynin,0.441809091,Acetylcholine receptor antagonist
oxymetazoline,-0.105677778,Adrenergic receptor agonist
oxymetholone,0,Androgen receptor agonist
oxyphenbutazone,0,Cyclooxygenase inhibitor
oxyphenonium,0.3243625,Cholinergic receptor antagonist
oxypurinol,0.3874,Xanthine oxidase inhibitor
oxyquinoline,-0.4791,Chelating agent
oxytetracycline,0.39275,Bacterial 30S ribosomal subunit inhibitor
ozagrel,0.019046154,Thromboxane synthase inhibitor
P-1075,-0.0598,ATP channel activator|Potassium channel activator
P-22077,0,Ubiquitin specific protease inhibitor
P-5091,0,Ubiquitin specific protease inhibitor
PA-824,0.462375,Nitric oxide donor
PAC-1,0.187191667,Caspase activator
paclitaxel,0.057168,Tubulin inhibitor
pacritinib,0.40036,FLT3 inhibitor|JAK inhibitor
palbociclib,-0.15839,CDK inhibitor
palmitoylethanolamide,-0.383846154,Cannabinoid receptor agonist
palomid-529,-0.24895,AKT inhibitor|FGFR inhibitor|MTOR inhibitor|VEGFR inhibitor
palonosetron,-0.136644444,Serotonin receptor antagonist
palovarotene,0.0446,Retinoid receptor agonist
panobinostat,0.59503,HDAC inhibitor
pantoprazole,0.2736,Proton pump inhibitor
papaverine,0.5429,Phosphodiesterase inhibitor
paracetamol,0.57145,Cyclooxygenase inhibitor
parachlorophenol,0.370728571,Anti-inflammatory
paraxanthine,1.1119,Adenosine receptor antagonist
parbendazole,0.057266667,Tubulin inhibitor
parecoxib,0.02028,Cyclooxygenase inhibitor
pargyline,-0.118633333,Monoamine oxidase inhibitor
paricalcitol,0.2614125,Vitamin D receptor agonist
paroxetine,0.4512,Selective serotonin reuptake inhibitor (SSRI)
parthenolide,0.45336,NFKB inhibitor
pasireotide,0.49115,Somatostatin receptor agonist
paxilline,0.134755556,Potassium channel antagonist
pazopanib,0.389586207,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor
pazufloxacin,0.1556,Bacterial DNA Gyrase inhibitor
PCA-4248,0.3646375,Platelet activating factor receptor antagonist
PCI-24781,0.555922222,HDAC inhibitor
PCI-29732,0.192575,BTK inhibitor
PCI-34051,0.072625,HDAC inhibitor
PCO-400,-0.20392,Potassium channel activator
PD-0325901,0.467031818,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor
PD-102807,-0.0426375,Acetylcholine receptor antagonist
PD-123319,0.0594,ACE inhibitor
PD-153035,0,EGFR inhibitor
PD-158780,0.6729125,EGFR inhibitor
PD-160170,0.357977778,Neuropeptide receptor antagonist
PD-166793,0.4961,Metalloproteinase inhibitor|Collagenase inhibitor
PD-168077,0.16076,Dopamine receptor agonist
PD-168393,0.504514286,EGFR inhibitor
PD-169316,0.069625,P38 MAPK inhibitor
PD-173074,0.5411,FGFR inhibitor|VEGFR inhibitor
PD-184352,0.30096,MEK inhibitor
PD-198306,0.6728375,MAP kinase inhibitor|MEK inhibitor
PD-407824,0.61434,PKC inhibitor
PD-98059,0.233038462,MEK inhibitor|MAP kinase inhibitor
pefloxacin,-0.3592,Bacterial DNA Gyrase inhibitor
pelitinib,0.242223077,EGFR inhibitor
pemetrexed,0.365866667,Dihydrofolate reductase inhibitor|Thymidylate synthase inhibitor
pemirolast,-0.41115,Mediator release inhibitor
pemoline,-0.12562,Dopamine receptor agonist
penciclovir,0.575685714,DNA inhibitor
penfluridol,-0.1090125,Calcium channel blocker
penicillic-acid,-0.123933333,Antibiotic
pentachlorophenol,0.6052,ATP channel blocker
pentamidine,-0.010128571,Anti-pneumocystis agent
pentobarbital,0.30946,GABA receptor modulator
pentolinium,0,Cholinergic receptor antagonist
pentoxifylline,0.063533333,Phosphodiesterase inhibitor
pentoxyverine,0.120266667,Acetylcholine receptor antagonist
pentylenetetrazol,0.275785714,GABA receptor antagonist
pepstatin,0.32544,Aspartic protease inhibitor
perampanel,0.309466667,Glutamate receptor antagonist
pergolide,0.031128571,Dopamine receptor agonist
perhexiline,0.39104,Carnitine palmitoyltransferase inhibitor
perillyl-alcohol,0.44945,Apoptosis stimulant|Cell cycle inhibitor|Farnesyltransferase inhibitor
perindopril,0.4741,ACE inhibitor
periplocymarin,-1.186771429,Apoptosis stimulant
perospirone,-0.1516,Dopamine receptor antagonist|Serotonin receptor antagonist
perphenazine,0.6299875,Dopamine receptor antagonist
PETCM,-0.141357143,Caspase activator
peucedanin,0,Apoptosis stimulant
PF-02545920,0.315027273,Phosphodiesterase inhibitor
PF-03084014,0.253422222,Gamma secretase inhibitor
PF-03758309,0.542123077,P21 activated kinase inhibitor
PF-03814735,-0.017542857,Aurora kinase inhibitor
PF-04136309,0.662933333,CC chemokine receptor antagonist
PF-04217903,0.265747368,MET inhibitor
PF-04447943,-0.244283333,Phosphodiesterase inhibitor
PF-04457845,0.691157143,FAAH inhibitor
PF-04620110,0.14054,Diacylglycerol O acyltransferase inhibitor
PF-04691502,0.332516667,MTOR inhibitor|PI3K inhibitor
PF-05212384,0,MTOR inhibitor|PI3K inhibitor
PF-3845,0.2869,FAAH inhibitor
PF-431396,0.2829,Focal adhesion kinase inhibitor
PF-477736,-0.120433333,CHK inhibitor
PF-4800567,0.024085714,Casein kinase inhibitor
PF-5274857,-0.4499,Smoothened receptor antagonist
PF-543,0.404,Sphingosine kinase inhibitor
PF-562271,-0.000777778,Focal adhesion kinase inhibitor
PF-573228,0.290622222,Focal adhesion kinase inhibitor
PF-750,0.120475,FAAH inhibitor
PFI-1,0.333877778,Bromodomain inhibitor
PG-9,0.439242857,Acetylcholine receptor agonist
PH-797804,0.1585875,P38 MAPK inhibitor
PHA-665752,0.127542857,MET inhibitor
PHA-767491,-0.47215,CDC inhibitor
PHA-793887,-0.005392857,CDK inhibitor
PHA-848125,0.8852,CDK inhibitor|Growth factor receptor inhibitor
phenacetin,0.07959,Cyclooxygenase inhibitor
phenamil,-0.5976375,TRPV antagonist
phenanthridone,0.156545455,PARP inhibitor
phenazone,-0.438542857,Cyclooxygenase inhibitor
