"","pert_iname","norm_cs","moa"
"2247","megestrol-acetate",-0.0975307692307692,"Progesterone receptor agonist|DNA inhibitor|Steroidal progestin"
"2248","meglitinide",0.0344363636363636,"Potassium channel antagonist"
"2249","meglumine",0.8972,"Excipient"
"2250","meisoindigo",-0.0549714285714286,"STAT inhibitor"
"2251","MEK-162",1.58476666666667,"MEK inhibitor"
"2252","melatonin",-0.235522222222222,"Melatonin receptor agonist|Nitric oxide synthase inhibitor"
"2253","melengestrol",0,"Carcinogen|Steroidal progestin"
"2254","meloxicam",0.16102,"Cyclooxygenase inhibitor"
"2255","melperone",0.364725,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"2256","melphalan",-0.56705,"DNA alkylating agent|DNA inhibitor"
"2257","memantine",0.320766666666667,"Glutamate receptor antagonist"
"2258","menadione",-0.244508333333333,"Mitochondrial inhibitor|Phosphatase inhibitor"
"2259","mepacrine",0.122183333333333,"NFKB inhibitor|Cytokine production inhibitor|p53 activator"
"2260","mepazine",-0.48860625,"Mucus protecting agent"
"2261","mepenzolate",0,"Acetylcholine receptor antagonist"
"2262","mephenesin",0.39915,"Muscle relaxant"
"2263","mephentermine",-0.337133333333333,"Adrenergic receptor agonist"
"2264","mephenytoin",-0.30352,"Hydantoin antiepileptic"
"2265","mepireserpate",0.775633333333333,"Catechol O methyltransferase inhibitor"
"2266","mepivacaine",0.4253625,"Potassium channel antagonist|Sodium channel inhibitor"
"2267","meprylcaine",-0.0709125,"Anesthetic - local"
"2268","meptazinol",0.00891666666666666,"Opioid receptor agonist"
"2269","mepyramine",0.1309,"Histamine receptor antagonist"
"2270","merbarone",-0.239075,"Topoisomerase inhibitor"
"2271","mercaptopurine",-0.0720333333333333,"Immunosuppressant|Protein synthesis inhibitor|Purine antagonist"
"2272","Merck60",0.0198909090909091,"HDAC inhibitor"
"2273","mericitabine",-0.4468,"HCV inhibitor"
"2274","merimepodib",-0.05675,"Inosine monophosphate dehydrogenase inhibitor"
"2275","meropenem",-0.0204,"Bacterial cell wall synthesis inhibitor"
"2276","mesalazine",-0.207075,"Cyclooxygenase inhibitor|Lipoxygenase inhibitor|Prostanoid receptor antagonist"
"2277","mesoridazine",0.308733333333333,"Dopamine receptor antagonist"
"2278","mestanolone",0.1929,"Androgen receptor antagonist"
"2279","mestinon",-0.455842857142857,"Cholinesterase inhibitor"
"2280","mestranol",0.0449166666666667,"Estrogen receptor agonist"
"2281","mesulergine",-0.2452125,"Dopamine receptor agonist"
"2282","metamizole",-0.373333333333333,"Cyclooxygenase inhibitor|Opioid receptor agonist"
"2283","metanephrine",0.450342857142857,"Epinephrine metabolite"
"2284","metaraminol",0,"Adrenergic receptor agonist"
"2285","metatinib",-0.366316666666667,"Bcr-Abl inhibitor"
"2286","metaxalone",-0.105425,"Muscle relaxant"
"2287","metenkephalin",-0.290057142857143,"Immunostimulant"
"2288","metergoline",0.427761538461538,"Dopamine receptor agonist|Serotonin receptor antagonist"
"2289","metformin",-0.02584375,"Insulin sensitizer"
"2290","methandriol",0.445475,"Androgen receptor antagonist"
"2291","methantheline",-0.767333333333333,"Acetylcholine receptor antagonist"
"2292","methapyrilene",0.165125,"Histamine receptor antagonist"
"2293","metharbital",0,"GABA receptor antagonist"
"2294","methazolamide",-0.04,"Carbonic anhydrase inhibitor"
"2295","methenamine",-0.0312333333333333,"Bacterial DNA inhibitor"
"2296","methiazole",-1.2618,"Anthelmintic"
"2297","methimazole",-0.224092307692308,"Antithyroid agent"
"2298","methiopril",-0.285609090909091,"ACE inhibitor"
"2299","methocarbamol",-0.2570875,"Muscle relaxant"
"2300","methoprene-acid",-0.313,"Retinoid receptor agonist"
"2301","methotrexate",0.2032,"Dihydrofolate reductase inhibitor"
"2302","methoxamine",0,"Adrenergic receptor agonist"
"2303","methoxsalen",-0.0394428571428571,"DNA inhibitor"
"2304","methoxychlor",-0.5378,"Estrogenic metabolite"
"2305","methyl-angolensate",0.39735,"Apoptosis inhibitor"
"2306","methyl-benzethonium",1.2972,"Antibiotic"
"2307","methyl-testosterone",0,"Androgen receptor agonist"
"2308","methylatropine",0,"Atropine derivative"
"2309","methyldopa",-0.136783333333333,"Adrenergic receptor agonist"
"2310","methylene-blue",-0.0564636363636364,"Nitric oxide production inhibitor|Guanylyl cyclase inhibitor|Monoamine oxidase inhibitor|Tau aggregation inhibitor"
"2311","methyllidocaine",0.048425,"Antiarrhythmic"
"2312","methylnaltrexone",-0.127,"Opioid receptor antagonist"
"2313","methylnorlichexanthone",0.325966666666667,"Aurora kinase inhibitor|PIM inhibitor|VEGFR inhibitor"
"2314","methylparaben",0,"Antifungal"
"2315","methylphenidate",0,"Dopamine receptor antagonist"
"2316","methylprednisolone",-0.169815,"Glucocorticoid receptor agonist"
"2317","methylstat",-0.297772727272727,"Histone demethylase inhibitor"
"2318","methysergide",-0.0907285714285715,"Serotonin receptor antagonist"
"2319","meticrane",0.41365,"Diuretic"
"2320","metitepine",0,"Anti-HCVE2"
"2321","metixene",0,"Acetylcholine receptor antagonist"
"2322","metoclopramide",0.162481818181818,"Dopamine receptor antagonist|Serotonin receptor antagonist"
"2323","metolazone",-0.003825,"Carbonic anhydrase inhibitor"
"2324","metoprolol",-0.398585714285714,"Adrenergic receptor antagonist"
"2325","metrifonate",-0.41555,"Acetylcholinesterase inhibitor"
"2326","metrizamide",0.00856666666666667,"Radiopaque medium"
"2327","metronidazole",-0.199116666666667,"Bacterial DNA inhibitor"
"2328","metyrapone",-0.02344,"Cytochrome P450 inhibitor"
"2329","mevastatin",1.14888,"HMGCR inhibitor"
"2330","mexiletine",-0.0501166666666667,"Sodium channel inhibitor"
"2331","MF-101",-0.0414,"Estrogen receptor agonist"
"2332","MG-132",0,"Proteasome inhibitor"
"2333","MGCD-265",0.708783333333333,"VEGFR inhibitor"
"2334","mianserin",0.4299625,"Serotonin receptor antagonist"
"2335","mibampator",-0.195757142857143,"Glutamate receptor antagonist"
"2336","mibefradil",0.818555555555556,"Calcium channel blocker"
"2337","miconazole",0.0932888888888889,"Bacterial cell wall synthesis inhibitor"
"2338","midazolam",-0.262875,"Benzodiazepine receptor agonist"
"2339","midodrine",-0.226027272727273,"Adrenergic receptor agonist"
"2340","midostaurin",0.326952631578947,"FLT3 inhibitor|KIT inhibitor|PKC inhibitor"
"2341","mifepristone",0.0549846153846154,"Glucocorticoid receptor antagonist|Progesterone receptor antagonist"
"2342","mifobate",0.04436,"PPAR receptor antagonist"
"2343","miglitol",0.581566666666667,"Glucosidase inhibitor"
"2344","miglustat",0.21772,"Glycosylation inhibitor"
"2345","milacemide",-0.454125,"Monoamine oxidase inhibitor"
"2346","milnacipran",-0.08446,"Serotonin receptor antagonist"
"2347","milrinone",-0.195708333333333,"Phosphodiesterase inhibitor"
"2348","miltefosine",0.282725,"Membrane integrity inhibitor"
"2349","minaprine",-0.313433333333333,"Serotonin receptor antagonist"
"2350","minocycline",0.7996,"Bacterial 30S ribosomal subunit inhibitor"
"2351","minoxidil",-0.362183333333333,"KATP activator|Vasodilator"
"2352","mirin",-0.452057142857143,"MRE11A exonuclease inhibitor"
"2353","mirodenafil",0.404733333333333,"Phosphodiesterase inhibitor"
"2354","mirtazapine",-0.1007,"Adrenergic receptor antagonist|Serotonin receptor antagonist"
"2355","mitiglinide",0.16278,"Insulin secretagogue"
"2356","mitomycin-c",0.192466666666667,"DNA alkylating agent|DNA inhibitor"
"2357","mitotane",-0.355088888888889,"Carcinogen"
"2358","mitoxantrone",0.0797266666666667,"Topoisomerase inhibitor"
"2359","mizolastine",0.32632,"Histamine receptor antagonist"
"2360","MK-0752",-0.00830000000000002,"Gamma secretase inhibitor"
"2361","MK-0773",-0.24028,"Androgen receptor antagonist"
"2362","MK-0812",0.0106,"CC chemokine receptor antagonist"
"2363","MK-0893",-0.42415,"Glucagon receptor antagonist"
"2364","MK-1775",0.246217391304348,"WEE1 kinase inhibitor"
"2365","MK-212",0.975733333333333,"Serotonin receptor agonist"
"2366","MK-2206",0.0251548387096774,"AKT inhibitor"
"2367","MK-2461",0.141422222222222,"FGFR inhibitor|VEGFR inhibitor"
"2368","MK-3207",-0.631075,"Calcitonin antagonist"
"2369","MK-5108",-0.3014125,"Aurora kinase inhibitor"
"2370","MK-801",0,"Glutamate receptor antagonist"
"2371","MK-8033",0.176485714285714,"MET inhibitor"
"2372","MK-8245",0.5424,"Stearoyl-CoA desaturase inhibitor"
"2373","ML-130",0.3066625,"NOD1 inhibitor"
"2374","ML-133",0.338,"Potassium channel antagonist"
"2375","ML-141",-0.160983333333333,"CDC inhibitor"
"2376","ML-161",-0.387861538461538,"Protease inhibitor"
"2377","ML-167",0.01618,"CLK inhibitor|DYRK inhibitor"
"2378","ML-179",0.4929,"Liver receptor homolog inverse agonist"
"2379","ML-193",-0.726842857142857,"G protein-coupled receptor antagonist"
"2380","ML-204",-0.0531125,"Transient receptor potential channel antagonist"
"2381","ML-213",-0.300625,"Potassium channel activator"
"2382","ML-281",-0.147955555555556,"Serine/threonine kinase inhibitor"
"2383","ML-3163",-0.0841333333333333,"P38 MAPK inhibitor"
"2384","ML-347",0.40855,"ALK inhibitor"
"2385","ML-7",0.508475,"Muscle relaxant"
"2386","ML-9",0.544228571428571,"Muscle relaxant"
"2387","MLN-0128",0.06744,"MTOR inhibitor"
"2388","MLN-2480",0.7627,"RAF inhibitor"
"2389","MLN-4924",-0.549740909090909,"Nedd activating enzyme inhibitor"
"2390","MLN-8054",-0.0129315789473684,"Aurora kinase inhibitor|Protein kinase inhibitor|Tubulin inhibitor"
"2391","MLN-9708",-0.28104,"Proteasome inhibitor"
"2392","MMPX",-0.69025,"Phosphodiesterase inhibitor"
"2393","MNITMT",0.0896,"Lymphocyte inhibitor"
"2394","mocetinostat",0.5367,"HDAC inhibitor"
"2395","mocimycin",0.140571428571429,"Protein synthesis inhibitor"
"2396","moclobemide",0.6237,"Monoamine oxidase inhibitor"
"2397","modafinil",-0.161688888888889,"Adrenergic receptor agonist"
"2398","moexipril",0.319366666666667,"ACE inhibitor"
"2399","mofezolac",0.137475,"Cyclooxygenase inhibitor"
"2400","molindone",0.0230571428571428,"Dopamine receptor antagonist"
"2401","molsidomine",0.41517,"Guanylyl cyclase activator"
"2402","mometasone",0.5868,"Glucocorticoid receptor agonist|Immunosuppressant"
"2403","monastrol",0.0734272727272727,"Kinesin inhibitor"
"2404","monobenzone",0,"Melanin inhibitor"
"2405","montelukast",0.17642,"Leukotriene receptor antagonist"
"2406","moracizine",-0.14252,"Sodium channel inhibitor"
"2407","moroxydine",0,"Antiviral"
"2408","morphothebaine",0.3248,"Adrenergic receptor antagonist"
"2409","mosapride",0.42405,"Serotonin receptor agonist"
"2410","motesanib",-0.26733,"KIT inhibitor|PDGFR inhibitor|VEGFR inhibitor"
"2411","moxaverine",-0.0239666666666667,"Phosphodiesterase inhibitor"
"2412","moxidectin",-0.0711636363636364,"Chloride channel blocker"
"2413","moxifloxacin",-0.4261375,"Bacterial DNA inhibitor"
"2414","moxisylyte",0.0825111111111111,"Adrenergic receptor antagonist"
"2415","moxonidine",-0.157526666666667,"Imidazoline receptor agonist"
"2416","mozavaptan",0.2815625,"Vasopressin receptor antagonist"
"2417","MPEP",0,"Glutamate receptor antagonist"
"2418","Mps1-IN-1",0.18478,"Monopolar spindle 1 kinase inhibitor"
"2419","MR-16728",0.106642857142857,"Acetylcholine receptor agonist|Acetylcholine release enhancer"
"2420","MRE-269",-0.2549,"Prostanoid receptor agonist"
"2421","MRS-1220",-0.36035,"Adenosine receptor antagonist"
"2422","MRS-1334",0,"Adenosine receptor antagonist"
"2423","MRS-1754",-0.0085625,"Adenosine receptor antagonist"
"2424","MST-312",-0.05275,"Telomerase inhibitor"
"2425","MT-21",0.477842857142857,"Caspase activator"
"2426","mubritinib",0,"Receptor tyrosine protein kinase inhibitor"
"2427","mupirocin",0.146733333333333,"Isoleucyl-tRNA synthetase inhibitor"
"2428","MW-STK33-3B",0.273583333333333,"Potassium channel activator"
"2429","MY-5445",-0.425466666666667,"Phosphodiesterase inhibitor|Platelet aggregation inhibitor"
"2430","mycophenolate-mofetil",0.141844444444444,"Inosine monophosphate dehydrogenase inhibitor|Dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Inositol monophosphatase inhibitor"
"2431","myricetin",0.199675,"Androgen receptor agonist|Cytochrome P450 inhibitor"
"2432","myricitrin",-1.0632,"Protein kinase inhibitor"
"2433","myriocin",-0.200054545454545,"Serine palmitoyltransferase inhibitor"
"2434","N-6022",0.416028571428571,"Alcohol dehydrogenase inhibitor"
"2435","N-benzylnaltrindole",0,"Opioid receptor antagonist"
"2436","N-formylmethionylalanine",-0.116066666666667,"Macrophage activator"
"2437","N-methylquipazine",-0.0708285714285714,"Serotonin receptor agonist"
"2438","N-MPPP",0.39895,"Opioid receptor agonist"
"2439","N20C",-0.1247,"Glutamate receptor antagonist"
"2440","nabumetone",-0.339271428571429,"Cyclooxygenase inhibitor"
"2441","nadide",0,"Electron acceptor"
"2442","nadifloxacin",0,"Bacterial DNA Gyrase inhibitor"
"2443","nadolol",0.295257142857143,"Adrenergic receptor antagonist"
"2444","nafadotride",0.1814375,"Dopamine receptor antagonist"
"2445","nafamostat",0.435675,"Serine protease inhibitor"
"2446","nafcillin",0.429085714285714,"Bacterial cell wall synthesis inhibitor"
"2447","nafcilline",0,"Bacterial cell wall synthesis inhibitor"
"2448","naftidrofuryl",0.214971428571429,"Adrenergic receptor antagonist"
"2449","naftifine",-0.079675,"Fungal squalene epoxidase inhibitor"
"2450","naftopidil",0.0117,"Adrenergic receptor antagonist"
"2451","nalbuphine",0.451175,"Opioid receptor agonist|Opioid receptor antagonist"
"2452","nalidixic-acid",0,"Bacterial DNA inhibitor"
"2453","nalmefene",-1.0995,"Opioid receptor antagonist"
"2454","naloxone",-0.0269333333333333,"Opioid receptor antagonist"
"2455","naloxone-benzoylhydrazone",0.0392,"Opioid receptor antagonist"
"2456","naltrexone",0.126514285714286,"Opioid receptor antagonist"
"2457","naltriben",0,"Opioid receptor antagonist"
"2458","naltrindole",0.2698,"Opioid receptor antagonist"
"2459","NAN-190",-0.1158625,"Serotonin receptor agonist"
"2460","nandrolone",-0.101483333333333,"Imidazoline receptor agonist"
"2461","naphazoline",-0.0318083333333333,"Adrenergic receptor agonist"
"2462","naproxen",0.11085,"Cyclooxygenase inhibitor"
"2463","naproxol",0.323914285714286,"Anti-inflammatory"
"2464","narciclasine",-0.17704,"LIM kinase activator|Rho associated kinase activator"
"2465","naringenin",-0.333642857142857,"Aromatase inhibitor|TRPV antagonist"
"2466","naringin",0.54535,"Cytochrome P450 inhibitor"
"2467","narlaprevir",-0.264114285714286,"HCV inhibitor"
"2468","NAS-181",0.497642857142857,"Serotonin receptor antagonist"
"2469","nateglinide",0.152523529411765,"Insulin secretagogue"
"2470","navitoclax",-0.769066666666667,"BCL inhibitor"
"2471","NBI-27914",-0.576614285714286,"CRF receptor antagonist"
"2472","NBQX",-1.0108,"Glutamate receptor antagonist"
"2473","NCH-51",1.35317142857143,"HDAC inhibitor"
"2474","NCS-382",0.1326,"GABA receptor antagonist"
"2475","nebivolol",0,"Adrenergic receptor antagonist"
"2476","necrostatin-1",0.0158,"RIPK inhibitor"
"2477","nefazodone",0.4017,"Serotonin receptor antagonist|Adrenergic receptor antagonist|Norepinephrine reuptake inhibitor|Serotonin reuptake inhibitor"
"2478","nefiracetam",0.37396,"Acetylcholine receptor agonist|GABA receptor agonist"
"2479","nefopam",-0.277358333333333,"Cyclooxygenase inhibitor"
"2480","nelarabine",0.0974875,"DNA inhibitor|T cell inhibitor"
"2481","nelfinavir",0.2518,"HIV inhibitor"
"2482","nemonapride",-0.2118,"Dopamine receptor antagonist"
"2483","neomycin",0.849,"Bacterial 30S ribosomal subunit inhibitor"
"2484","neostigmine",-0.445433333333333,"Acetylcholinesterase inhibitor"
"2485","nepafenac",-0.288066666666667,"Cyclooxygenase inhibitor"
"2486","neratinib",0.897914285714286,"EGFR inhibitor"
"2487","nerol",0.46325,"Polyamine biosynthesis inhibitor"
"2488","nesbuvir",0.1353125,"RNA polymerase inhibitor"
"2489","netupitant",0,"Tachykinin antagonist"
"2490","neurodazine",0.0102111111111111,"Neurogenesis of non-pluripotent C2C12 myoblast inducer"
"2491","nevirapine",0.208975,"Reverse transcriptase inhibitor"
"2492","NF-449",-0.244177777777778,"Purinergic receptor antagonist"
"2493","NGB-2904",0.618385714285714,"Dopamine receptor antagonist"
"2494","NH-125",-0.34645,"Eukaryotic translation initiation factor inhibitor"
"2495","niacin",-0.354616666666667,"NADPH inhibitor|Vitamin B"
"2496","nialamide",-0.1897,"Monoamine oxidase inhibitor"
"2497","nicaraven",-0.359788888888889,"Free radical scavenger"
"2498","nicardipine",-0.0781538461538462,"Calcium channel blocker"
"2499","nicergoline",0.305366666666667,"Adrenergic receptor antagonist"
"2500","niclosamide",0.209135714285714,"DNA inhibitor|STAT inhibitor"
"2501","nicorandil",-0.9173,"Nitric oxide donor|Potassium channel activator"
"2502","nicotinamide",-0.34881,"Protein synthesis stimulant"
"2503","nicotine",-0.134042857142857,"Acetylcholine receptor agonist"
"2504","nifedipine",-0.21510625,"Calcium channel blocker"
"2505","nifekalant",-0.0427571428571429,"Potassium channel antagonist"
"2506","nifenazone",0,"Analgesic"
"2507","niflumic-acid",-0.23995,"Cyclooxygenase inhibitor"
"2508","nifurtimox",0.2819875,"DNA inhibitor"
"2509","niguldipine",0.442852941176471,"Adrenergic receptor antagonist|Calcium channel blocker"
"2510","nikethamide",0.341333333333333,"Immunostimulant"
"2511","nikkomycin",0.64725,"Chitin inhibitor"
"2512","nilotinib",-0.0419,"Bcr-Abl inhibitor|Abl inhibitor"
"2513","nilutamide",0.1634,"Androgen receptor antagonist"
"2514","nimesulide",-0.0570333333333333,"Cyclooxygenase inhibitor"
"2515","nimetazepam",-0.17954,"GABA receptor agonist"
"2516","nimodipine",-0.08275,"Calcium channel blocker"
"2517","nintedanib",0.43133,"FGFR inhibitor|PDGFR inhibitor|VEGFR inhibitor"
"2518","niridazole",0.0955333333333333,"Phosphofructokinase inhibitor"
"2519","nisoldipine",0.5404,"Calcium channel blocker"
"2520","nisoxetine",0.182733333333333,"Norepinephrine inhibitor"
"2521","nitazoxanide",0.61512,"Antiprotozoal"
"2522","nitisinone",-0.00975000000000004,"Hydroxyphenylpyruvate dioxygenase inhibitor"
"2523","nitrazepam",0.43056,"Benzodiazepine receptor agonist"
"2524","nitrendipine",-0.0710785714285714,"Calcium channel blocker"
"2525","nitrocaramiphen",0.6335875,"Cholinergic receptor antagonist"
"2526","nitrofural",0,"Bacterial DNA inhibitor"
"2527","nitrofurantoin",-1.3963,"DNA inhibitor"
"2528","nizatidine",-0.129733333333333,"Histamine receptor antagonist"
"2529","nizofenone",-0.135228571428571,"Ion channel antagonist"
"2530","NM-PP1",0.37595,"Mutant kinase inhibitor"
"2531","NMS-1286937",-0.170111111111111,"PLK inhibitor"
"2532","NNC-05-2090",0.781557142857143,"GAT inhibitor|GABA uptake inhibitor"
"2533","NNC-55-0396",0.537071428571429,"Calcium channel blocker"
"2534","NNC-63-0532",0,"Opioid receptor agonist"
"2535","NNC-711",-0.036475,"GAT inhibitor"
"2536","NO-ASA",-0.8874,"Cyclooxygenase inhibitor"
"2537","nobiletin",0.388088888888889,"MEK inhibitor"
"2538","nocodazole",-1.3894375,"Tubulin inhibitor"
