Drug,Pearson.est,Pearson.p,Pearson.q,Spearman.est,Spearman.p,Spearman.q,Slope,Intercept,R.squared,Rank.slope,Rank.intercept,Rank.R.squared,N
nitrocaramiphen,-0.007809831,0.90602246,0.953430612,-0.027330166,0.679455395,0.833066395,-5.53E-06,1.167217688,6.10E-05,-0.027330166,119.1702993,0.000746938,231
nizatidine,-0.107020518,0.077525357,0.263133918,-0.129169242,0.032893688,0.161457829,-5.89E-05,1.176965494,0.011453391,-0.129169242,154.6961862,0.016684693,273
nizofenone,-0.036673349,0.536776873,0.756818804,-0.053945797,0.363364438,0.604925692,-2.30E-05,1.198997171,0.001344935,-0.053945797,151.2412219,0.002910149,286
NMS.1286937,0.05414169,0.393043614,0.661007147,-0.004048568,0.949112381,0.977068511,1.25E-05,0.585973797,0.002931323,-0.004048568,126.5101195,1.64E-05,251
NMS.873,-0.051442025,0.365923432,0.633800393,-0.099312232,0.080349246,0.25810666,-1.56E-05,0.669624002,0.002646282,-0.099312232,171.4927082,0.009862919,311
NMS.E973,-0.053996333,0.341013126,0.611195716,-0.096104146,0.089624055,0.275590367,-2.00E-05,0.691243552,0.002915604,-0.096104146,172.0883509,0.009236007,313
nobiletin,-0.120244813,0.034616511,0.181867049,-0.080081021,0.160245345,0.374250418,-0.000120168,1.128556436,0.014458815,-0.080081021,167.4125583,0.00641297,309
nocodazole,0.073375605,0.193279501,0.433904989,0.070077562,0.214119593,0.444220551,2.12E-05,0.675863037,0.005383979,0.070077562,147.3927064,0.004910865,316
nomegestrol.acetate,-0.127852413,0.048824721,0.212306896,-0.129016365,0.04678896,0.194127263,-0.000103859,1.245036117,0.016346239,-0.129016365,134.9174556,0.016645222,238
nonoxynol.9,-0.190694207,0.000642107,0.023840298,-0.21258831,0.000136869,0.007927476,-0.000140535,0.953126367,0.036364281,-0.21258831,192.8015413,0.04519379,317
norepinephrine,-0.036790376,0.514640578,0.748192326,-0.058111097,0.303112264,0.546123191,-1.74E-05,0.927583377,0.001353532,-0.058111097,167.7106088,0.0033769,316
norethindrone,0.041396229,0.49183204,0.733636428,0.002684053,0.964465565,0.987764303,2.18E-05,1.111069901,0.001713648,0.002684053,139.1255746,7.20E-06,278
norethindrone.acetate,-0.084624296,0.167969038,0.401351762,-0.060384274,0.325629522,0.570146975,-7.15E-05,1.301385913,0.007161271,-0.060384274,142.0914928,0.003646261,267
noretynodrel,-0.037415746,0.532217089,0.7555663,0.007308354,0.902926049,0.951854073,-1.91E-05,0.934088247,0.001399938,0.007308354,139.9695221,5.34E-05,281
norfloxacin,-0.124621578,0.028761628,0.166697025,-0.167257146,0.003238087,0.045650869,-7.76E-05,0.995838466,0.015530538,-0.167257129,180.3412264,0.027974953,308
norgestrel,-0.022818288,0.705353417,0.847209705,-0.017278157,0.774658444,0.880459518,-1.90E-05,1.198613515,0.000520674,-0.017278157,141.4016638,0.000298535,277
novobiocin,-0.139769685,0.014245388,0.119233072,-0.117526786,0.039592761,0.173650609,-9.39E-05,0.979708351,0.019535565,-0.117526786,172.099125,0.013812545,307
NSC.23766,0.055079619,0.364630373,0.633075276,0.050997575,0.401301989,0.630752679,2.73E-05,1.017996414,0.003033764,0.050997575,130.0133323,0.002600753,273
NSC.319726,-0.137153341,0.01567015,0.1253612,-0.157866434,0.00533981,0.056801717,-7.26E-05,0.454875558,0.018811039,-0.157866434,180.0482305,0.024921811,310
NSC.3852,0.060155591,0.300659672,0.568348831,-0.008856721,0.878988871,0.937933592,4.28E-05,0.90340929,0.003618695,-0.008856721,150.8240797,7.84E-05,298
NSC.632839,-0.113327038,0.044790133,0.203166442,-0.147338377,0.008930186,0.07483469,-6.14E-05,0.932276011,0.012843018,-0.14733832,180.7057854,0.021708597,314
NSC.663284,-0.000331766,0.995328044,0.997681452,0.001870032,0.973670663,0.990776613,-9.59E-08,0.852215146,1.10E-07,0.001870032,157.20547,3.50E-06,314
NSC.697923,0.077446511,0.169650735,0.401656243,0.008544541,0.879745441,0.938049631,1.74E-05,0.804881811,0.005997962,0.008544541,157.1456902,7.30E-05,316
NU6027,-0.036080913,0.531535017,0.7555663,-0.04583306,0.426653321,0.655136806,-2.31E-05,1.055945699,0.001301832,-0.04583306,158.9666251,0.002100669,303
nutlin.3,-0.242277108,2.43E-05,0.004406758,-0.262172789,4.66E-06,0.001097972,-0.000217072,1.186837083,0.058698197,-0.262172789,188.0637456,0.068734571,297
NVP.AEW541,0.0243664,0.688559115,0.839353218,-0.014187455,0.815488569,0.901640411,1.20E-05,0.919300408,0.000593721,-0.014187455,138.9436813,0.000201284,273
NVP.AUY922,-0.095514337,0.095903663,0.294212933,-0.095084653,0.097414198,0.289642215,-6.18E-05,0.676389581,0.009122989,-0.094992725,167.533887,0.009041091,305
NVP.BEZ235,-0.085141315,0.150952986,0.380921469,-0.088321463,0.136218085,0.345435703,-6.45E-05,0.707072461,0.007249044,-0.088040073,156.1337505,0.007800681,286
NVP.BHG712,-0.036864548,0.527535319,0.7555663,-0.048870288,0.402177121,0.630752679,-2.48E-05,1.025291066,0.001358995,-0.048870288,155.7572377,0.002388305,296
NVP.BVU972,-0.040512555,0.482322814,0.732860018,-0.062535589,0.277871361,0.518796036,-3.52E-05,1.245156609,0.001641267,-0.062535589,161.5054095,0.0039107,303
NVP.TAE226,-0.021925428,0.700590317,0.846084052,-0.061097276,0.283547147,0.52570585,-7.39E-06,0.675232583,0.000480724,-0.061097276,165.0006264,0.003732877,310
NVP.TAE684,0.020430053,0.72363789,0.859579709,0.046374172,0.421982103,0.649341218,9.31E-06,0.781089879,0.000417387,0.046374172,144.474313,0.002150564,302
obatoclax,-0.063545701,0.267002969,0.528169807,-0.079336113,0.165564706,0.382967562,-3.12E-05,0.802673508,0.004038056,-0.079164624,166.1913521,0.006294219,307
obidoxime,-0.097940039,0.097731573,0.297043642,-0.087048114,0.141278549,0.351846385,-5.77E-05,1.120155805,0.009592251,-0.087048114,156.5349285,0.007577374,287
octenidine,-0.028945887,0.687143356,0.838947839,-0.099497167,0.165290613,0.382967562,-1.17E-05,0.837106829,0.000837864,-0.099497167,108.300471,0.009899686,196
octopamine,-0.083000875,0.161530829,0.394797583,-0.108683358,0.066447442,0.236402692,-6.54E-05,1.396622337,0.006889145,-0.108683358,159.0960618,0.011812072,286
odanacatib,-0.000695622,0.990622068,0.997008754,-0.023278496,0.694035561,0.835822411,-1.54E-07,0.925816163,4.84E-07,-0.023188113,147.8506823,0.000541888,288
olaparib,0.104461551,0.072242446,0.254518398,0.086025282,0.139133861,0.349160885,3.46E-05,0.905914838,0.010912216,0.085530161,136.256006,0.007400349,297
OLDA,-0.10970167,0.077446878,0.263133918,-0.101126211,0.103752485,0.298675146,-8.66E-05,1.171721289,0.012034456,-0.101126211,143.6969706,0.010226511,260
oleanolic.acid,0.001701626,0.977467579,0.991655321,0.010409187,0.862825519,0.928168408,8.48E-07,1.061997347,2.90E-06,0.010409187,138.0479183,0.000108351,278
oleoylethanolamide,-0.106627025,0.080871932,0.266095151,-0.138763432,0.022827192,0.126642813,-6.78E-05,1.068385031,0.011369323,-0.138763432,153.7330633,0.01925529,269
oligomycin.a,-0.020260372,0.750388388,0.875708386,0.010340459,0.871027879,0.93356652,-1.26E-05,0.464244942,0.000410483,0.010340459,123.7074427,0.000106925,249
oltipraz,0.058002862,0.328349047,0.594311774,0.052024974,0.380724161,0.617089808,1.30E-05,0.942091215,0.003364332,0.051261704,136.1439455,0.002706598,286
omeprazole,0.000534865,0.993340687,0.997681452,-0.042116145,0.51086376,0.708788162,2.73E-07,0.990658995,2.86E-07,-0.042116145,128.701344,0.00177377,246
ONC201,-0.107375729,0.067861137,0.246882014,-0.144095109,0.014046022,0.096677012,-3.00E-05,0.92766144,0.011529547,-0.142457227,166.2275265,0.020763401,290
oncrasin.1,0.003888279,0.945287356,0.97214211,0.010387796,0.854528867,0.923401343,2.48E-06,0.845825582,1.51E-05,0.010387796,155.8639222,0.000107906,314
ONX.0914,-0.127440962,0.02414328,0.151997692,-0.111733035,0.048263755,0.196858144,-2.74E-05,0.655159918,0.016241199,-0.111733035,174.5420865,0.012484271,313
oprozomib,-0.147585129,0.015029892,0.122265634,-0.183080096,0.002481725,0.039489433,-3.90E-05,0.53256746,0.02178137,-0.183080096,160.898893,0.033518321,271
orantinib,-0.018306091,0.759550006,0.879116634,-0.004985845,0.933569104,0.971126481,-1.22E-05,1.278726784,0.000335113,-0.004985845,142.2054971,2.49E-05,282
oridonin,0.052132727,0.368222562,0.63474556,0.052442144,0.365382947,0.604925692,1.73E-05,0.893441231,0.002717821,0.052442138,142.6074582,0.002750178,300
ornithine,-0.063320706,0.284174034,0.54829731,-0.070029016,0.236128829,0.470956672,-4.76E-05,1.272606109,0.004009512,-0.070029016,154.6191928,0.004904063,288
oseltamivir.phosphate,-0.074331644,0.209297369,0.458491059,-0.045501247,0.442562202,0.668924914,-4.23E-05,1.268796542,0.005525193,-0.045501247,150.5521795,0.002070363,287
OSI.027,-0.049038848,0.379700741,0.648518615,-0.060374722,0.279320465,0.520535436,-1.34E-05,0.769853511,0.002404809,-0.060374722,171.780705,0.003645107,323
OSI.420,-0.007854305,0.890806212,0.948446614,0.009217941,0.871999003,0.933916092,-5.06E-06,0.911950648,6.17E-05,0.009217941,153.0758281,8.50E-05,308
OSI.930,-0.001639528,0.977288563,0.991655321,-0.072731272,0.206027567,0.4380733,-9.83E-07,0.932777942,2.69E-06,-0.072731272,163.591519,0.005289838,304
osimertinib,0.071807241,0.219605482,0.472239158,0.096322195,0.099274577,0.292173958,2.50E-05,0.901360042,0.00515628,0.09580043,133.3694365,0.009277965,294
OTS167,0.06114488,0.273221809,0.536077479,0.052979493,0.342552759,0.583758645,1.71E-05,0.425444993,0.003738696,0.052979493,153.4173221,0.002806827,323
OTX015,-0.012221846,0.844509107,0.923575212,-0.038199018,0.539746301,0.734541959,-1.70E-05,1.012000141,0.000149374,-0.038199018,135.4849718,0.001459165,260
ouabain,-0.010991116,0.856281971,0.928727069,-0.013939054,0.818333656,0.902195709,-3.44E-06,0.558187253,0.000120805,-0.013939054,139.4166199,0.000194297,274
oxaliplatin,-0.104693789,0.067863572,0.246882014,-0.142855995,0.01250899,0.089668407,-7.19E-05,0.910221985,0.010960789,-0.142855995,174.8569672,0.020407835,305
oxazepam,0.017568023,0.77138805,0.881586343,0.007353206,0.903209597,0.951854073,1.41E-05,0.994999115,0.000308635,0.007353206,137.481581,5.41E-05,276
oxcarbazepine,-0.049111051,0.416400585,0.682067926,-0.074143348,0.219498699,0.450189965,-3.69E-05,1.36041412,0.002411895,-0.074143348,148.7688538,0.005497236,276
oxibendazole,-0.012042085,0.830887084,0.915619862,-0.041113059,0.465748461,0.679157877,-4.12E-06,0.828463403,0.000145012,-0.041113059,165.5369764,0.001690284,317
oxiperomide,-0.157391934,0.007448153,0.087097301,-0.162588565,0.005681026,0.057771793,-7.90E-05,0.913200265,0.024772221,-0.162588565,167.9940476,0.026435041,288
oxiracetam,-0.039882675,0.482022559,0.732860018,-0.073272671,0.196053316,0.426895039,-1.69E-05,0.908526331,0.001590628,-0.073272671,168.5038093,0.005368884,313
oxonic.acid,-0.170961293,0.004323594,0.073627389,-0.166211216,0.005552305,0.057661136,-0.000123255,1.32928135,0.029227764,-0.166211216,162.103359,0.027626168,277
oxprenolol,-0.169467244,0.002758828,0.054723044,-0.181637082,0.001318649,0.028339804,-9.35E-05,0.957903449,0.028719147,-0.181637082,183.7445662,0.03299203,310
oxymetazoline,-0.114366802,0.047059853,0.208670292,-0.142358292,0.013275623,0.092865227,-8.52E-05,1.201566801,0.013079765,-0.142358292,173.0672812,0.020265883,302
oxyphencyclimine,-0.068052979,0.229923756,0.485320115,-0.070958686,0.210590561,0.442576389,-4.32E-05,0.838158082,0.004631208,-0.070958686,168.1405136,0.005035135,313
oxyquinoline,0.04534845,0.42251354,0.685348281,0.032379263,0.566955904,0.758735812,1.27E-05,0.970547057,0.002056482,0.032379263,152.8840764,0.001048417,315
P22077,-0.153353587,0.007294383,0.087097301,-0.119528329,0.036943623,0.168751944,-0.000156922,1.206910115,0.023517323,-0.119528329,171.2878343,0.014287021,305
P276.00,0.057421269,0.309670664,0.579332198,0.065124089,0.249129366,0.482271822,2.16E-05,0.762967649,0.003297202,0.065122301,147.7106764,0.004241147,315
P5091,-0.05693932,0.316089815,0.586041039,-0.070760886,0.212605623,0.444220551,-2.93E-05,0.945803416,0.003242086,-0.070760886,167.5740787,0.005007103,312
PAC.1,-0.116274972,0.040439609,0.196060542,-0.088931487,0.11755685,0.320512153,-9.93E-05,1.133421312,0.013519869,-0.088931487,169.8733119,0.007908809,311
paclitaxel,-0.00173203,0.976047375,0.991655321,-0.018144586,0.753094727,0.869669881,-1.16E-06,0.754074701,3.00E-06,-0.018070429,154.7467051,0.000329226,303
pacritinib,0.012199621,0.830054768,0.915399317,-0.036598183,0.519527533,0.717680848,2.37E-06,0.857872738,0.000148831,-0.036598183,162.2276156,0.001339427,312
palbociclib,-0.179188241,0.001801374,0.045128402,-0.190305601,0.000905615,0.024742074,-6.37E-05,0.905822441,0.032108426,-0.187193461,179.2662126,0.036216222,301
paliperidone,-0.093752819,0.102785405,0.306872714,-0.081437993,0.156651387,0.37063923,-6.79E-05,1.062929656,0.008789591,-0.081437993,164.9192939,0.006632147,304
palmatine.chloride,-0.161182435,0.005135211,0.079104108,-0.1230387,0.033147124,0.161546124,-0.000147246,1.25275094,0.025979777,-0.1230387,169.0173244,0.015138522,300
palmitoylethanolamide,-0.028859407,0.633719299,0.811196859,-0.04201783,0.487732663,0.693749406,-1.76E-05,1.278767354,0.000832865,-0.04201783,143.7984605,0.001765498,275
palomid.529,-0.074913555,0.213065211,0.46324088,-0.085710121,0.154082561,0.366959784,-5.28E-05,1.183618323,0.005612041,-0.085710121,151.4565618,0.007346225,278
panobinostat,0.072175727,0.21882687,0.472222516,0.087556693,0.135536723,0.344310834,4.08E-05,0.603884255,0.005209336,0.087553676,133.6733865,0.007666174,292
papaverine,0.019734049,0.740546573,0.872383528,-0.045386846,0.446124415,0.67080805,8.86E-06,0.912015772,0.000389433,-0.045386846,148.9676255,0.002059966,284
parachlorophenol,-0.043880849,0.482837333,0.732860018,-0.042728885,0.494412866,0.699130693,-3.26E-05,1.331561998,0.001925529,-0.042728885,135.0333906,0.001825758,258
parbendazole,0.027961204,0.62215296,0.804954468,-0.024241468,0.669217471,0.830357239,1.03E-05,0.652688784,0.000781829,-0.024241468,160.8059105,0.000587649,313
pardoprunox,-0.008850615,0.875472179,0.93881414,-0.01289059,0.819452257,0.902332219,-4.37E-06,0.812602683,7.83E-05,-0.01289059,160.5431585,0.000166167,316
paricalcitol,-0.034557686,0.606111358,0.797855135,-0.027174463,0.685167726,0.834688584,-2.51E-05,0.996475742,0.001194234,-0.027174463,116.0707143,0.000738451,225
parthenolide,-0.0138378,0.821600847,0.911630672,-0.032688568,0.59418865,0.780049291,-3.13E-06,0.851263246,0.000191485,-0.032688568,138.8966124,0.001068543,268
parthenolide....,-0.00064271,0.991007738,0.997008754,0.040000886,0.482851284,0.691561484,-2.37E-07,0.944885444,4.13E-07,0.040000886,149.2798622,0.001600071,310
pazopanib,0.030705456,0.605069464,0.797855135,0.011689171,0.843966203,0.918154066,8.21E-06,0.924215741,0.000942825,0.011617138,141.8329407,0.000136637,286
PCI.24781,0.010046704,0.858141871,0.929386259,-0.002496747,0.964570943,0.987764303,2.29E-06,0.733226684,0.000100936,-0.002496747,160.3994795,6.23E-06,319
PD.0325901,-0.248762567,8.16E-06,0.002364453,-0.267044394,1.58E-06,0.000780934,-0.00020317,0.716431785,0.061882815,-0.267044394,199.5594921,0.071312708,314
PD.153035,-0.07350833,0.20271123,0.447447958,-0.023927193,0.678767752,0.832928563,-6.42E-05,0.985626853,0.005403475,-0.023927193,155.1249697,0.000572511,302
PD.168393,0.085837735,0.124256272,0.336934609,0.119974567,0.031375784,0.15835617,3.47E-05,0.852362131,0.007368117,0.119974567,142.1241075,0.014393897,322
PD.173074,-0.038713172,0.506302207,0.741279672,-0.013418238,0.817873461,0.902195709,-3.31E-05,1.030989254,0.00149871,-0.013418238,150.9993175,0.000180049,297
PD.184352,-0.15333589,0.00639583,0.084534934,-0.184642732,0.00099333,0.025234071,-0.00013909,1.034620652,0.023511895,-0.184642732,187.1735517,0.034092939,315
PD.198306,-0.196765136,0.000407524,0.017842064,-0.222269252,6.22E-05,0.004736872,-0.000104142,0.924607262,0.038716519,-0.222269252,195.5630804,0.049403621,319
PD.318088,-0.221797881,7.17E-05,0.0074201,-0.257189697,3.75E-06,0.001087234,-0.00019214,0.893679552,0.0491943,-0.257189697,198.6359721,0.06614654,315
PD.407824,0.080852062,0.1653143,0.398008441,0.068229246,0.241897284,0.474616892,3.97E-05,0.914663359,0.006537056,0.068229246,138.3679569,0.00465523,296
PD.98059,0.051334118,0.474885886,0.728824374,0.038138801,0.595612077,0.780049291,4.30E-05,1.240131284,0.002635192,0.038138801,94.7433281,0.001454568,196
pelitinib,0.053877529,0.371699271,0.639216799,0.040329335,0.503845967,0.703250612,2.69E-05,0.87351902,0.002902788,0.039677597,133.484814,0.001626455,277
penfluridol,-0.033250442,0.556563633,0.766797469,-0.042214057,0.455317427,0.678291805,-8.44E-06,0.74338319,0.001105592,-0.042214057,164.669821,0.001782027,315
penicillamine..D.,-0.019628368,0.741886621,0.872665984,-0.04304196,0.469992144,0.68148609,-1.03E-05,1.024539422,0.000385273,-0.04304196,148.6334793,0.00185261,284
pentagastrin,0.045836168,0.453215506,0.711003307,0.065238206,0.285458293,0.527589709,3.00E-05,0.881122012,0.002100954,0.065238206,126.660223,0.004256024,270
pentamidine,-0.020293879,0.736671233,0.870065208,-0.057412805,0.341094943,0.583456398,-1.25E-05,0.911121458,0.000411842,-0.057412805,146.9803798,0.00329623,277
pentostatin,0.022693144,0.705371966,0.847209705,0.006648408,0.911812451,0.957951045,1.05E-05,1.151686392,0.000514979,0.006648408,139.5658986,4.42E-05,280
pepstatin,-0.00732718,0.904609203,0.953430612,-0.025905248,0.671738739,0.832059618,-4.27E-06,0.94631701,5.37E-05,-0.025905248,139.0101611,0.000671082,270
peruvoside,-0.086719167,0.137972047,0.362583529,-0.102202316,0.080200617,0.25810666,-2.70E-05,0.604139773,0.007520214,-0.102202316,162.5748415,0.010445313,294
PETCM,-0.062350643,0.282520986,0.54829731,-0.088479271,0.126876305,0.332738071,-4.27E-05,1.00542104,0.003887603,-0.088479271,163.2718906,0.007828581,299
pevonedistat,-0.113947336,0.051357864,0.216666435,-0.136959951,0.019005746,0.115895115,-6.75E-05,0.815537358,0.012983995,-0.135711566,166.9496003,0.018758028,293
PF.03758309,-0.177864515,0.007351894,0.087097301,-0.232298156,0.000429708,0.016374125,-0.000113073,0.494615823,0.031635786,-0.232298156,139.8658407,0.053962433,226
PF.03814735,-0.061394514,0.28435823,0.54829731,-0.041429749,0.470252278,0.68148609,-4.60E-05,0.853532932,0.003769286,-0.041429749,159.8594664,0.001716424,306
PF.04136309,-0.174243186,0.003008448,0.05657445,-0.199818952,0.000647836,0.021111592,-0.000113862,1.098572918,0.030360688,-0.199818952,173.3738386,0.039927614,288
PF.04217903,-0.004797211,0.933834522,0.966548826,0.008810054,0.878815893,0.937933592,-3.93E-06,1.204976653,2.30E-05,0.008810054,150.1652769,7.76E-05,302
PF.04457845,0.001036176,0.98538581,0.995700386,-0.015640993,0.782153767,0.883565942,4.83E-07,0.960141129,1.07E-06,-0.015640993,160.4712769,0.000244641,315
PF.04691502,0.061534169,0.28405663,0.54829731,0.002315214,0.967879857,0.989054364,1.48E-05,0.66458348,0.003786454,0.002315214,152.6457722,5.36E-06,305
PF.05212384,0.037400524,0.502986452,0.739105635,0.039002736,0.484856262,0.692378567,1.08E-05,0.630541997,0.001398799,0.039002736,155.6815568,0.001521213,323
PF.3845,-0.11626714,0.047915133,0.210245796,-0.149333114,0.010885229,0.083839422,-9.47E-05,1.29176351,0.013518048,-0.149333114,167.227968,0.022300379,290
PF.477736,0.132445843,0.020471454,0.141155552,0.125812055,0.027767483,0.148155093,8.40E-05,0.671138692,0.017541901,0.125812055,134.1878496,0.015828673,306
