"","file","V1","Correlation","ES","NES","p","q","N","expr.string","expr.value","AUC.string","AUC.value","Average.NES","SD.NES","Average.q","SD.q","percent.q0.05","percent.q0.25"
"3863","38_2021-10-23 05:33:54_Synthetic_Drug_Set_drugSEA_results",112,"expr_value_added_0.1_WGV_AUC_value_added_0.01_correlation",0.21169,0.534,0.947,0.985,"38","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.01_corr",0.01,0.98108,0.703931781249477,0.89644,0.1347145371911,0,0
"3864","38_2021-10-23 05:33:54_Synthetic_Drug_Set_drugSEA_results",113,"expr_value_added_0.1_WGV_AUC_value_added_0.02_correlation",0.65804,1.66,0.0262,0.62,"38","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.02_corr",0.02,1.7782,0.232788684064693,0.478494,0.3312161156547,6,34
"3865","38_2021-10-23 05:33:54_Synthetic_Drug_Set_drugSEA_results",114,"expr_value_added_0.1_WGV_AUC_value_added_0.03_correlation",0.90977,2.29,0,0.00313,"38","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.03_corr",0.03,2.0012,0.194439434985681,0.2075628,0.249254875964343,38,72
"3866","38_2021-10-23 05:33:54_Synthetic_Drug_Set_drugSEA_results",115,"expr_value_added_0.1_WGV_AUC_value_added_0.04_correlation",0.90105,2.24,0,0.00416,"38","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.04_corr",0.04,2.1836,0.154057503178892,0.05783854,0.126577064505965,74,94
"3867","38_2021-10-23 05:33:54_Synthetic_Drug_Set_drugSEA_results",116,"expr_value_added_0.1_WGV_AUC_value_added_0.05_correlation",0.88839,2.33,0,0.00104,"38","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.05_corr",0.05,2.3098,0.15159680681576,0.02709606,0.132230663666681,90,98
"3868","38_2021-10-23 05:33:54_Synthetic_Drug_Set_drugSEA_results",117,"expr_value_added_0.1_WGV_AUC_value_added_0.06_correlation",0.90745,2.31,0,0.00106,"38","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.06_corr",0.06,2.3664,0.0989693830207615,0.0021414,0.00459372998149185,100,100
"3869","38_2021-10-23 05:33:54_Synthetic_Drug_Set_drugSEA_results",118,"expr_value_added_0.1_WGV_AUC_value_added_0.07_correlation",0.96868,2.43,0,0,"38","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.07_corr",0.07,2.435,0.0796228354077356,0.0004602,0.0018091361000686,100,100
"3870","38_2021-10-23 05:33:54_Synthetic_Drug_Set_drugSEA_results",119,"expr_value_added_0.1_WGV_AUC_value_added_0.08_correlation",0.99478,2.49,0,0,"38","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.08_corr",0.08,2.4704,0.0589347615796397,6.32e-05,0.000446891485709898,100,100
"3871","38_2021-10-23 05:33:54_Synthetic_Drug_Set_drugSEA_results",120,"expr_value_added_0.1_WGV_AUC_value_added_0.09_correlation",1,2.48,0,0,"38","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.09_corr",0.09,2.4762,0.0542439689114403,2.38e-05,0.000168291413922398,100,100
"3872","38_2021-10-23 05:33:54_Synthetic_Drug_Set_drugSEA_results",121,"expr_value_added_0.1_WGV_AUC_value_added_0.1_correlation",1,2.5,0,0,"38","expr_value_added_0.1_WG",0.1,"V_AUC_value_added_0.1_corre",0.1,2.485,0.05139880090716,6.54e-05,0.000335365837404407,100,100
"3873","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",1,"expr_value_added_0_WGV_AUC_value_added_0_correlation",0.36228,0.942,0.512,0.97,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0_correlati",0,0.38638,0.971383231925128,0.90484,0.141001137641959,0,0
"3874","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",2,"expr_value_added_0_WGV_AUC_value_added_0.01_correlation",0.26674,0.677,0.847,1,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0.01_correl",0.01,0.58564,0.945445511224141,0.89596,0.170179012591243,0,2
"3875","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",3,"expr_value_added_0_WGV_AUC_value_added_0.02_correlation",0.51723,1.38,0.153,1,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0.02_correl",0.02,1.17254,0.724572476621594,0.799104,0.232082818574644,2,4
"3876","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",4,"expr_value_added_0_WGV_AUC_value_added_0.03_correlation",0.59427,1.52,0.0885,1,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0.03_correl",0.03,1.50864,0.458955191445856,0.6805922,0.313219108125704,6,12
"3877","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",5,"expr_value_added_0_WGV_AUC_value_added_0.04_correlation",0.489,1.29,0.19,0.949,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0.04_correl",0.04,1.6701,0.291807334397481,0.584738,0.313324731392274,2,22
"3878","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",6,"expr_value_added_0_WGV_AUC_value_added_0.05_correlation",0.78679,2.04,0,0.0565,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0.05_correl",0.05,1.8702,0.221980786077884,0.3388676,0.278292610706275,10,52
"3879","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",7,"expr_value_added_0_WGV_AUC_value_added_0.06_correlation",0.80863,2.08,0,0.0366,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0.06_correl",0.06,1.94568,0.246386243983892,0.2508358,0.279780221486547,26,60
"3880","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",8,"expr_value_added_0_WGV_AUC_value_added_0.07_correlation",0.87276,2.23,0,0.00821,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0.07_correl",0.07,2.04,0.217330745779847,0.1747042,0.24726114015959,48,78
"3881","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",9,"expr_value_added_0_WGV_AUC_value_added_0.08_correlation",0.92607,2.37,0,0.00115,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0.08_correl",0.08,2.078,0.262235289270486,0.13289234,0.209132724517193,56,82
"3882","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",10,"expr_value_added_0_WGV_AUC_value_added_0.09_correlation",0.91047,2.32,0,0.00228,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0.09_correl",0.09,2.147,0.248975451621649,0.09752092,0.212816855023073,70,88
"3883","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",11,"expr_value_added_0_WGV_AUC_value_added_0.1_correlation",0.87994,2.24,0,0.0035,"39","expr_value_added_0_WGV_",0,"AUC_value_added_0.1_correla",0.1,2.1896,0.199815833574166,0.07855668,0.166389682900142,78,86
"3884","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",12,"expr_value_added_0.01_WGV_AUC_value_added_0_correlation",-0.30251,-0.753,0.766,0.969,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0_correl",0,0.04692,1.09773835847777,0.91214,0.154676094745485,0,2
"3885","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",13,"expr_value_added_0.01_WGV_AUC_value_added_0.01_correlation",0.56944,1.47,0.1,0.608,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.01_cor",0.01,0.49852,0.93034444444309,0.91688,0.134531938397466,0,0
"3886","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",14,"expr_value_added_0.01_WGV_AUC_value_added_0.02_correlation",0.69693,1.75,0.0316,0.273,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.02_cor",0.02,1.1689,0.701558418298658,0.805132,0.246630049677815,2,4
"3887","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",15,"expr_value_added_0.01_WGV_AUC_value_added_0.03_correlation",0.6517,1.66,0.0377,0.35,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.03_cor",0.03,1.4428,0.450694384890059,0.735514,0.30514083333331,0,12
"3888","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",16,"expr_value_added_0.01_WGV_AUC_value_added_0.04_correlation",0.61731,1.62,0.0638,0.442,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.04_cor",0.04,1.7288,0.240828840906244,0.5193796,0.323827926705098,4,30
"3889","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",17,"expr_value_added_0.01_WGV_AUC_value_added_0.05_correlation",0.73947,1.9,0.0125,0.408,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.05_cor",0.05,1.79348,0.327169383827836,0.4145302,0.344659470578052,18,36
"3890","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",18,"expr_value_added_0.01_WGV_AUC_value_added_0.06_correlation",0.80015,2.02,0,0.13,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.06_cor",0.06,1.9258,0.201606709476948,0.27089526,0.27924555255997,18,62
"3891","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",19,"expr_value_added_0.01_WGV_AUC_value_added_0.07_correlation",0.80947,2.09,0.0021,0.0536,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.07_cor",0.07,2.048,0.165886609908512,0.1412927,0.181140420412886,40,80
"3892","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",20,"expr_value_added_0.01_WGV_AUC_value_added_0.08_correlation",0.93885,2.37,0,0,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.08_cor",0.08,2.0766,0.229281130350262,0.13746368,0.198975394748917,56,78
"3893","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",21,"expr_value_added_0.01_WGV_AUC_value_added_0.09_correlation",0.87236,2.18,0,0.0218,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.09_cor",0.09,2.1512,0.200322596970843,0.08226022,0.153139079087098,70,90
"3894","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",22,"expr_value_added_0.01_WGV_AUC_value_added_0.1_correlation",0.9739,2.43,0,0,"39","expr_value_added_0.01_W",0.01,"GV_AUC_value_added_0.1_corr",0.1,2.1668,0.20081913885537,0.0745754,0.120839026898581,60,92
"3895","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",23,"expr_value_added_0.02_WGV_AUC_value_added_0_correlation",-0.39973,-1.01,0.426,1,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0_correl",0,0.17546,1.03750586347003,0.90244,0.143427029018457,0,0
"3896","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",24,"expr_value_added_0.02_WGV_AUC_value_added_0.01_correlation",0.52561,1.32,0.168,0.654,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.01_cor",0.01,0.89536,0.770495514031624,0.8691,0.174830676101542,0,0
"3897","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",25,"expr_value_added_0.02_WGV_AUC_value_added_0.02_correlation",0.67178,1.73,0.0203,0.357,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.02_cor",0.02,1.14218,0.717678021433693,0.77666,0.235776667935691,0,2
"3898","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",26,"expr_value_added_0.02_WGV_AUC_value_added_0.03_correlation",0.53412,1.37,0.138,0.554,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.03_cor",0.03,1.44546,0.567513668270174,0.615656,0.285577164353174,2,12
"3899","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",27,"expr_value_added_0.02_WGV_AUC_value_added_0.04_correlation",0.75205,1.89,0.00408,0.162,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.04_cor",0.04,1.7457,0.421108849663963,0.439998,0.302813592886341,4,32
"3900","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",28,"expr_value_added_0.02_WGV_AUC_value_added_0.05_correlation",0.80613,2.05,0,0.0445,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.05_cor",0.05,1.843,0.293787720114024,0.3753866,0.33280192073873,24,44
"3901","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",29,"expr_value_added_0.02_WGV_AUC_value_added_0.06_correlation",0.77019,1.97,0.0102,0.0844,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.06_cor",0.06,1.9378,0.225554102293052,0.2896302,0.30582629585216,26,60
"3902","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",30,"expr_value_added_0.02_WGV_AUC_value_added_0.07_correlation",0.81864,2.13,0,0.029,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.07_cor",0.07,2.041,0.201040659914296,0.18298,0.269999218736587,50,76
"3903","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",31,"expr_value_added_0.02_WGV_AUC_value_added_0.08_correlation",0.86541,2.18,0,0.021,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.08_cor",0.08,2.0898,0.224303820925174,0.14055112,0.243990874758826,60,82
"3904","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",32,"expr_value_added_0.02_WGV_AUC_value_added_0.09_correlation",0.80388,2.06,0,0.0692,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.09_cor",0.09,2.1528,0.180023127765885,0.08360206,0.180282436047669,68,90
"3905","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",33,"expr_value_added_0.02_WGV_AUC_value_added_0.1_correlation",0.7822,1.97,0.0021,0.0837,"39","expr_value_added_0.02_W",0.02,"GV_AUC_value_added_0.1_corr",0.1,2.1882,0.203085284186376,0.0800202,0.190406977829284,72,90
"3906","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",34,"expr_value_added_0.03_WGV_AUC_value_added_0_correlation",-0.32626,-0.835,0.629,0.983,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0_correl",0,-0.10954,0.994231283608659,0.92698,0.113064274658628,0,0
"3907","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",35,"expr_value_added_0.03_WGV_AUC_value_added_0.01_correlation",0.22297,0.577,0.941,0.979,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.01_cor",0.01,0.62798,0.96588828715608,0.88166,0.143141803531908,0,0
"3908","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",36,"expr_value_added_0.03_WGV_AUC_value_added_0.02_correlation",0.48526,1.28,0.192,0.647,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.02_cor",0.02,1.36828,0.452583830998891,0.73138,0.261065781842392,0,8
"3909","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",37,"expr_value_added_0.03_WGV_AUC_value_added_0.03_correlation",0.74989,1.93,0.0106,0.271,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.03_cor",0.03,1.41934,0.4842681248386,0.6511008,0.296624650246807,2,12
"3910","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",38,"expr_value_added_0.03_WGV_AUC_value_added_0.04_correlation",0.53607,1.36,0.145,0.827,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.04_cor",0.04,1.7728,0.284648297133892,0.428955,0.337306109120484,12,40
"3911","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",39,"expr_value_added_0.03_WGV_AUC_value_added_0.05_correlation",0.75962,1.95,0.00617,0.235,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.05_cor",0.05,1.8956,0.235252014240222,0.3083154,0.305221602594988,20,56
"3912","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",40,"expr_value_added_0.03_WGV_AUC_value_added_0.06_correlation",0.76289,1.98,0,0.187,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.06_cor",0.06,1.99,0.238010461097484,0.2088044,0.260620832050341,38,72
"3913","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",41,"expr_value_added_0.03_WGV_AUC_value_added_0.07_correlation",0.87994,2.26,0,0.00489,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.07_cor",0.07,2.1046,0.212643325015081,0.1071476,0.181873092135978,60,86
"3914","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",42,"expr_value_added_0.03_WGV_AUC_value_added_0.08_correlation",0.87958,2.35,0,0,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.08_cor",0.08,2.1318,0.197274179863499,0.10021296,0.180408280380687,54,86
"3915","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",43,"expr_value_added_0.03_WGV_AUC_value_added_0.09_correlation",0.81357,2.07,0.00206,0.057,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.09_cor",0.09,2.238,0.156583419770226,0.0284219,0.0479355623844369,76,100
"3916","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",44,"expr_value_added_0.03_WGV_AUC_value_added_0.1_correlation",0.92083,2.3,0,0.00591,"39","expr_value_added_0.03_W",0.03,"GV_AUC_value_added_0.1_corr",0.1,2.2484,0.169155887528972,0.0379365,0.091747211488571,84,94
"3917","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",45,"expr_value_added_0.04_WGV_AUC_value_added_0_correlation",-0.27306,-0.706,0.828,1,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0_correl",0,0.09218,1.01185583570235,0.92448,0.107453690072533,0,0
"3918","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",46,"expr_value_added_0.04_WGV_AUC_value_added_0.01_correlation",0.49933,1.29,0.192,0.79,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.01_cor",0.01,0.76918,0.87966655765299,0.87108,0.159641286665334,0,0
"3919","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",47,"expr_value_added_0.04_WGV_AUC_value_added_0.02_correlation",0.50925,1.29,0.194,0.74,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.02_cor",0.02,1.40652,0.457383474175641,0.732264,0.303415642554794,0,10
"3920","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",48,"expr_value_added_0.04_WGV_AUC_value_added_0.03_correlation",0.43878,1.14,0.282,1,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.03_cor",0.03,1.68706,0.415096173267382,0.5040156,0.31951866082747,6,26
"3921","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",49,"expr_value_added_0.04_WGV_AUC_value_added_0.04_correlation",0.70932,1.87,0.0121,0.562,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.04_cor",0.04,1.8346,0.235261122836663,0.412664,0.348701666395414,12,46
"3922","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",50,"expr_value_added_0.04_WGV_AUC_value_added_0.05_correlation",0.69896,1.86,0.0101,0.559,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.05_cor",0.05,1.9632,0.229830816214085,0.26950808,0.296032538200279,34,58
"3923","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",51,"expr_value_added_0.04_WGV_AUC_value_added_0.06_correlation",0.61681,1.63,0.0486,0.769,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.06_cor",0.06,2.0772,0.193581075141816,0.14747282,0.212346362496218,52,78
"3924","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",52,"expr_value_added_0.04_WGV_AUC_value_added_0.07_correlation",0.73681,1.94,0.00587,0.293,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.07_cor",0.07,2.1654,0.17368996540282,0.07603672,0.129140041795962,62,88
"3925","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",53,"expr_value_added_0.04_WGV_AUC_value_added_0.08_correlation",0.78896,2.06,0.0038,0.103,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.08_cor",0.08,2.2282,0.186817492516638,0.04863198,0.108822000929151,70,98
"3926","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",54,"expr_value_added_0.04_WGV_AUC_value_added_0.09_correlation",0.794,2.05,0.00388,0.0957,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.09_cor",0.09,2.2614,0.191044497434498,0.0441215,0.0926570942280499,80,94
"3927","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",55,"expr_value_added_0.04_WGV_AUC_value_added_0.1_correlation",0.79797,2.03,0.00385,0.122,"39","expr_value_added_0.04_W",0.04,"GV_AUC_value_added_0.1_corr",0.1,2.314,0.138239661753177,0.01254198,0.0289980656740467,90,100
"3928","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",56,"expr_value_added_0.05_WGV_AUC_value_added_0_correlation",-0.42526,-1.08,0.358,1,"39","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0_correl",0,-0.00748,1.08310065561982,0.89744,0.137233327302259,0,0
"3929","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",57,"expr_value_added_0.05_WGV_AUC_value_added_0.01_correlation",0.66156,1.68,0.0321,0.755,"39","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.01_cor",0.01,0.80306,0.896962047521453,0.88592,0.175185830197653,0,0
"3930","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",58,"expr_value_added_0.05_WGV_AUC_value_added_0.02_correlation",0.48723,1.2,0.248,1,"39","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.02_cor",0.02,1.35754,0.584058153730239,0.718378,0.280412279047863,0,12
"3931","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",59,"expr_value_added_0.05_WGV_AUC_value_added_0.03_correlation",0.6667,1.71,0.0294,0.688,"39","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.03_cor",0.03,1.7218,0.239835743110716,0.534292,0.299834318766555,6,18
"3932","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",60,"expr_value_added_0.05_WGV_AUC_value_added_0.04_correlation",0.68282,1.72,0.0296,1,"39","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.04_cor",0.04,1.8884,0.24203524789685,0.352394,0.343468437435357,24,54
"3933","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",61,"expr_value_added_0.05_WGV_AUC_value_added_0.05_correlation",0.79878,2.07,0.00206,0.0687,"39","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.05_cor",0.05,1.9828,0.196198982709714,0.2259038,0.233325682105857,38,60
"3934","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",62,"expr_value_added_0.05_WGV_AUC_value_added_0.06_correlation",0.74484,1.9,0.00846,0.298,"39","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.06_cor",0.06,2.1282,0.174375737874234,0.1015166,0.18514577926056,64,88
"3935","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",63,"expr_value_added_0.05_WGV_AUC_value_added_0.07_correlation",0.84715,2.17,0,0.0173,"39","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.07_cor",0.07,2.2006,0.186289329500415,0.05583478,0.132500766165099,80,92
"3936","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",64,"expr_value_added_0.05_WGV_AUC_value_added_0.08_correlation",0.86212,2.16,0.00209,0.0187,"39","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.08_cor",0.08,2.2922,0.157910979830474,0.02134156,0.0832082587102889,92,98
"3937","39_2021-10-23 05:56:40_Synthetic_Drug_Set_drugSEA_results",65,"expr_value_added_0.05_WGV_AUC_value_added_0.09_correlation",0.7921,2.02,0.00199,0.12,"39","expr_value_added_0.05_W",0.05,"GV_AUC_value_added_0.09_cor",0.09,2.3118,0.120300474153815,0.007809,0.0193324636826457,96,100
